id,city_id,driver_id,car_id,date,sum
12,37,895,3604,2025-09-26 15:41:54,127
26,62,1091,2740,2025-09-26 15:48:15,161
178,77,154,2061,2025-09-26 10:08:07,333
208,40,1089,4585,2025-09-26 14:49:32,411
269,67,374,573,2025-09-26 08:52:24,52
282,78,795,2889,2025-09-26 12:09:22,234
298,57,190,,2025-09-26 09:03:40,359
305,18,343,3576,2025-09-26 12:13:20,262
307,48,579,2297,2025-09-26 09:37:00,292
366,51,483,4911,2025-09-26 17:41:41,183
399,88,759,1653,2025-09-26 19:53:27,364
436,35,298,1344,2025-09-26 11:22:19,67
470,66,557,1926,2025-09-26 00:15:05,38
473,60,789,1119,2025-09-26 09:10:34,167
516,91,248,1987,2025-09-26 13:38:10,247
524,10,293,,2025-09-26 16:11:37,399
577,56,761,3570,2025-09-26 08:00:12,179
620,39,596,,2025-09-26 22:33:42,49
625,80,490,217,2025-09-26 15:31:29,451
653,97,440,4658,2025-09-26 09:30:52,230
663,44,567,3254,2025-09-26 08:47:02,115
669,14,794,2124,2025-09-26 16:04:25,94
704,73,132,3050,2025-09-26 12:21:23,399
829,5,667,3874,2025-09-26 11:07:17,477
835,23,329,1036,2025-09-26 14:53:06,274
840,38,678,3024,2025-09-26 18:39:18,165
844,70,879,1046,2025-09-26 16:24:00,135
879,60,205,,2025-09-26 00:46:11,416
886,83,555,387,2025-09-26 08:52:29,75
911,69,936,509,2025-09-26 08:18:53,479
920,25,957,4604,2025-09-26 12:15:25,461
925,79,307,4579,2025-09-26 21:02:28,76
944,41,1044,1030,2025-09-26 20:32:00,323
952,45,363,4932,2025-09-26 09:53:55,65
987,86,453,4003,2025-09-26 11:21:19,287
1007,76,636,2900,2025-09-26 22:08:58,224
1011,100,204,,2025-09-26 19:26:41,156
1030,8,628,87,2025-09-26 08:54:24,91
1099,21,602,4907,2025-09-26 14:31:36,400
1133,37,217,1686,2025-09-26 19:52:15,64
1148,38,469,4012,2025-09-26 20:25:56,356
1202,82,1088,3216,2025-09-26 11:15:28,159
1243,35,869,4098,2025-09-26 10:35:29,92
1245,8,808,3147,2025-09-26 18:36:00,161
1251,66,904,4210,2025-09-26 15:39:06,418
1254,54,1080,1914,2025-09-26 12:58:10,360
1274,46,175,2832,2025-09-26 19:58:55,372
1313,14,397,,2025-09-26 16:05:31,361
1342,73,474,4271,2025-09-26 14:30:26,171
1381,45,599,3164,2025-09-26 08:47:41,256
1412,5,999,2073,2025-09-26 13:58:42,282
1419,30,1061,2671,2025-09-26 23:21:20,256
