id,city_id,driver_id,car_id,date,sum
41,84,519,4224,2025-09-04 12:06:12,81
43,64,219,242,2025-09-04 20:25:08,130
100,40,461,761,2025-09-04 08:19:15,305
148,66,749,317,2025-09-04 03:10:01,281
171,8,562,1032,2025-09-04 13:19:57,425
226,41,1054,4047,2025-09-04 20:21:39,439
234,68,534,4944,2025-09-04 17:18:31,407
250,85,744,196,2025-09-04 10:09:09,405
264,43,380,1482,2025-09-04 16:24:25,419
272,38,429,1380,2025-09-04 14:26:40,50
290,36,356,2444,2025-09-04 18:17:44,23
345,32,245,4813,2025-09-04 17:48:35,35
419,92,584,4957,2025-09-04 21:47:02,358
444,52,786,52,2025-09-04 17:08:42,104
493,93,884,46,2025-09-04 15:11:45,26
565,14,1041,1098,2025-09-04 15:48:42,278
578,73,979,1247,2025-09-04 19:56:11,468
605,41,470,4403,2025-09-04 12:54:00,56
623,26,569,2398,2025-09-04 13:59:46,79
634,51,474,4271,2025-09-04 18:19:27,487
654,14,111,3364,2025-09-04 19:27:49,142
660,4,595,2609,2025-09-04 22:25:01,161
679,9,692,3906,2025-09-04 00:13:48,419
681,26,569,2398,2025-09-04 18:55:20,144
689,18,421,3206,2025-09-04 12:55:39,132
727,87,935,4024,2025-09-04 08:20:29,79
748,7,148,1773,2025-09-04 13:03:40,330
749,59,117,614,2025-09-04 10:50:35,485
759,12,821,2560,2025-09-04 13:20:39,10
763,44,937,449,2025-09-04 04:31:43,450
766,94,926,356,2025-09-04 14:55:41,62
776,18,871,4551,2025-09-04 08:06:15,311
823,33,892,1513,2025-09-04 08:25:28,467
961,34,1075,4237,2025-09-04 14:47:53,47
978,61,965,1102,2025-09-04 14:14:11,167
986,90,784,821,2025-09-04 12:11:12,53
996,80,251,4399,2025-09-04 13:15:50,496
1010,13,1048,628,2025-09-04 12:40:28,298
1124,7,807,,2025-09-04 11:22:35,223
1125,57,490,217,2025-09-04 11:02:21,290
1146,60,152,,2025-09-04 16:15:35,426
1294,11,1071,,2025-09-04 15:29:07,95
1330,33,299,3360,2025-09-04 14:00:53,102
1349,63,665,4044,2025-09-04 12:21:10,99
1374,84,432,3792,2025-09-04 12:00:12,370
1388,43,838,,2025-09-04 21:10:25,256
1410,20,721,2446,2025-09-04 08:35:41,100
1413,65,871,1033,2025-09-04 06:08:49,57
1422,90,690,2141,2025-09-04 17:03:19,227
1428,74,636,3724,2025-09-04 19:40:12,276
1472,44,1070,1012,2025-09-04 10:21:14,421
1479,4,594,1323,2025-09-04 11:24:30,142
1494,20,898,3135,2025-09-04 20:31:11,71
1518,30,934,4698,2025-09-04 12:25:02,379
1527,7,508,4118,2025-09-04 15:35:57,363
1554,51,206,4875,2025-09-04 10:23:42,42
1595,24,1096,4501,2025-09-04 11:42:32,154
1619,36,699,1042,2025-09-04 08:13:10,212
1627,69,911,1699,2025-09-04 16:55:02,74
1649,83,430,695,2025-09-04 11:35:33,59
1670,54,865,280,2025-09-04 08:47:26,402
1753,66,827,,2025-09-04 16:13:26,472
1838,81,286,1472,2025-09-04 20:13:39,470
1865,79,160,3483,2025-09-04 12:24:26,302
1934,87,152,,2025-09-04 12:06:52,206
1944,90,580,132,2025-09-04 23:49:20,243
1952,9,587,3494,2025-09-04 14:24:29,189
1969,42,669,3887,2025-09-04 14:14:22,430
2072,16,826,4686,2025-09-04 16:03:57,54
2075,24,1018,2967,2025-09-04 03:35:26,366
2102,100,594,3490,2025-09-04 21:54:39,300
2111,50,1018,4706,2025-09-04 17:37:43,332
2169,63,628,434,2025-09-04 10:06:58,46
2173,30,898,3498,2025-09-04 11:52:51,176
2233,68,950,2296,2025-09-04 18:03:38,250
2241,22,383,4122,2025-09-04 12:21:50,366
2277,44,806,4001,2025-09-04 18:18:35,384
2279,87,665,4044,2025-09-04 14:12:59,167
2320,89,938,2664,2025-09-04 00:09:35,201
2360,2,873,3982,2025-09-04 16:43:55,410
2378,30,518,3200,2025-09-04 10:50:45,399
2393,89,705,449,2025-09-04 19:30:52,389
2434,44,490,217,2025-09-04 12:39:12,229
2494,18,342,3259,2025-09-04 11:43:30,302
2503,28,248,1987,2025-09-04 03:59:24,99
2507,90,1072,4151,2025-09-04 11:00:55,172
2559,87,607,2124,2025-09-04 11:01:45,124
2611,76,1052,2399,2025-09-04 11:24:29,438
2628,84,258,2159,2025-09-04 20:31:59,162
2647,6,626,2186,2025-09-04 14:55:27,271
2648,55,523,3973,2025-09-04 16:42:53,247
2670,2,296,952,2025-09-04 15:47:04,427
2713,44,541,2818,2025-09-04 11:55:01,326
