id,city_id,driver_id,car_id,date,sum
10,88,897,2450,2025-09-24 12:40:35,35
15,87,874,166,2025-09-24 11:37:42,402
21,38,435,555,2025-09-24 11:27:25,222
45,48,787,4912,2025-09-24 14:53:52,366
73,79,145,3003,2025-09-24 13:45:19,411
89,52,526,2142,2025-09-24 23:03:24,58
114,9,246,661,2025-09-24 18:44:32,334
115,4,194,694,2025-09-24 15:16:22,281
132,1,610,2396,2025-09-24 12:13:26,230
136,51,983,2986,2025-09-24 19:16:20,31
150,45,460,3246,2025-09-24 22:29:01,500
181,37,359,1415,2025-09-24 06:07:23,446
190,90,949,1758,2025-09-24 13:14:58,360
206,37,871,4551,2025-09-24 13:08:29,411
233,20,662,225,2025-09-24 21:48:08,321
276,58,144,471,2025-09-24 16:12:55,455
280,66,921,1680,2025-09-24 15:11:49,357
383,74,334,4726,2025-09-24 12:59:40,36
415,14,731,3787,2025-09-24 23:28:24,310
426,30,648,3472,2025-09-24 20:47:09,380
437,43,267,2262,2025-09-24 15:53:51,244
457,20,566,2657,2025-09-24 03:14:51,320
489,60,790,3057,2025-09-24 12:44:27,288
498,7,351,2463,2025-09-24 17:10:45,32
508,76,1001,4391,2025-09-24 17:42:09,476
536,13,923,1957,2025-09-24 22:02:11,250
547,93,758,1077,2025-09-24 16:57:48,261
548,59,273,3059,2025-09-24 15:56:46,417
592,11,613,1221,2025-09-24 11:21:29,187
604,82,258,349,2025-09-24 18:30:00,209
637,4,1076,718,2025-09-24 18:33:26,246
655,29,623,2762,2025-09-24 12:03:09,275
665,13,549,1836,2025-09-24 07:11:52,366
712,6,879,3891,2025-09-24 09:26:00,235
740,94,196,937,2025-09-24 11:14:44,244
757,81,413,4614,2025-09-24 05:55:12,368
773,28,744,1777,2025-09-24 00:41:48,87
810,95,774,,2025-09-24 09:40:07,99
824,74,791,4827,2025-09-24 22:35:06,69
843,100,301,3752,2025-09-24 19:34:38,471
856,59,1098,2105,2025-09-24 13:35:43,53
916,41,926,356,2025-09-24 22:02:30,367
939,49,415,251,2025-09-24 11:55:09,362
969,90,668,824,2025-09-24 16:08:08,483
1024,18,408,310,2025-09-24 13:33:16,236
1069,88,244,2146,2025-09-24 13:44:16,23
1073,25,452,4183,2025-09-24 09:04:05,375
1079,95,365,4398,2025-09-24 20:42:57,423
1143,66,177,2524,2025-09-24 15:47:35,380
1149,41,537,4823,2025-09-24 09:25:21,69
1227,90,1008,2991,2025-09-24 03:13:11,272
1229,41,829,4456,2025-09-24 20:09:19,488
1238,54,791,541,2025-09-24 18:06:57,467
1326,27,867,1928,2025-09-24 13:56:21,472
1353,81,179,380,2025-09-24 19:24:41,48
1360,99,704,3271,2025-09-24 11:11:24,448
1367,19,854,3913,2025-09-24 08:41:12,257
1397,3,1000,1837,2025-09-24 15:28:22,382
1439,91,508,3406,2025-09-24 20:49:13,80
1440,85,222,3500,2025-09-24 15:10:44,127
1465,71,392,438,2025-09-24 17:48:05,434
1485,52,790,4558,2025-09-24 18:30:17,430
1489,24,1070,1012,2025-09-24 14:02:04,359
1490,25,611,2905,2025-09-24 13:47:53,112
1521,19,920,2900,2025-09-24 05:27:00,86
1530,13,561,2808,2025-09-24 23:07:53,181
1551,3,229,2739,2025-09-24 09:03:09,130
1552,85,358,610,2025-09-24 11:58:20,368
1636,45,432,3792,2025-09-24 11:22:39,249
1669,23,672,4377,2025-09-24 20:36:44,295
1679,56,946,4863,2025-09-24 13:02:54,175
1733,20,876,3777,2025-09-24 17:59:27,446
1734,11,216,2163,2025-09-24 16:28:42,37
1742,62,738,1645,2025-09-24 11:53:39,82
1779,69,1072,1379,2025-09-24 22:35:59,70
1783,39,554,4887,2025-09-24 12:17:21,488
1784,82,1056,3665,2025-09-24 08:47:16,150
1803,6,723,2994,2025-09-24 19:29:02,432
1805,79,1062,1538,2025-09-24 23:33:01,302
1810,69,506,,2025-09-24 18:21:21,30
1891,53,1051,49,2025-09-24 17:20:51,38
1914,17,311,1589,2025-09-24 10:25:36,28
1999,3,248,1987,2025-09-24 06:09:36,463
2008,64,968,1875,2025-09-24 02:01:56,131
2023,61,688,1994,2025-09-24 09:53:23,179
2061,96,348,2266,2025-09-24 13:46:25,354
2091,10,686,1584,2025-09-24 17:21:57,138
2099,52,965,1102,2025-09-24 12:37:09,409
2113,81,549,1836,2025-09-24 20:24:05,107
2123,69,253,1450,2025-09-24 08:23:44,306
2180,18,569,2398,2025-09-24 17:26:24,109
2228,27,872,1579,2025-09-24 10:34:34,399
2294,12,321,2473,2025-09-24 09:10:27,464
2317,9,714,1276,2025-09-24 17:15:36,195
2364,19,967,3671,2025-09-24 21:17:38,492
2372,1,1097,3811,2025-09-24 19:46:05,60
2384,59,715,394,2025-09-24 09:55:41,169
2432,45,929,2862,2025-09-24 20:01:01,308
2455,29,740,4980,2025-09-24 13:48:51,500
2513,5,962,361,2025-09-24 15:25:32,349
2532,54,717,206,2025-09-24 17:24:10,426
2561,35,395,3555,2025-09-24 23:56:44,263
2577,77,827,,2025-09-24 08:20:36,424
2591,22,424,2816,2025-09-24 15:59:37,261
2665,85,1089,4585,2025-09-24 09:50:29,318
2726,47,261,391,2025-09-24 01:15:46,159
2761,43,500,1867,2025-09-24 09:58:02,378
2768,100,412,,2025-09-24 15:12:15,226
2769,65,214,,2025-09-24 16:07:55,40
2773,39,687,153,2025-09-24 17:43:25,12
2797,61,134,4180,2025-09-24 14:18:29,90
2807,24,939,978,2025-09-24 12:08:40,260
2977,31,593,4893,2025-09-24 14:25:58,403
2978,43,927,2695,2025-09-24 05:59:53,202
3006,63,315,856,2025-09-24 10:54:09,51
3047,97,580,132,2025-09-24 10:15:28,426
3099,9,815,3493,2025-09-24 13:31:17,379
3111,42,787,4912,2025-09-24 14:49:00,247
3134,86,272,1784,2025-09-24 22:26:17,95
3164,31,1046,3189,2025-09-24 19:57:29,316
3198,65,848,,2025-09-24 17:10:36,201
3200,51,1094,3975,2025-09-24 10:51:08,201
3223,76,416,3972,2025-09-24 18:56:08,220
3227,19,376,891,2025-09-24 17:25:28,117
3232,84,396,4785,2025-09-24 21:05:35,230
3237,26,161,2865,2025-09-24 10:07:01,103
3285,36,326,3726,2025-09-24 14:51:39,141
3288,69,749,317,2025-09-24 18:48:52,261
3311,37,250,,2025-09-24 14:01:49,350
3319,29,818,3823,2025-09-24 21:53:27,36
3346,23,769,658,2025-09-24 17:00:32,202
3407,23,640,4551,2025-09-24 12:10:24,458
3435,66,1055,4404,2025-09-24 15:32:46,79
3453,28,103,2611,2025-09-24 19:54:27,333
3481,93,1046,3189,2025-09-24 09:08:54,441
3490,80,257,1003,2025-09-24 16:29:12,271
3495,14,818,3823,2025-09-24 14:47:38,267
3510,7,777,2003,2025-09-24 09:31:02,174
3527,44,409,2330,2025-09-24 10:39:44,252
3539,89,295,1492,2025-09-24 18:24:13,427
3562,46,325,,2025-09-24 09:22:11,153
3572,30,848,,2025-09-24 17:58:27,232
3591,14,656,899,2025-09-24 16:35:01,428
3623,74,538,2308,2025-09-24 23:29:09,152
3644,29,158,,2025-09-24 12:09:55,80
3646,19,487,,2025-09-24 08:19:33,23
3687,97,501,2326,2025-09-24 08:22:02,192
3698,65,629,2368,2025-09-24 15:03:26,321
3757,26,180,2535,2025-09-24 08:57:19,351
3759,86,944,2965,2025-09-24 12:40:07,390
3764,34,634,3558,2025-09-24 09:40:09,11
3802,67,940,3285,2025-09-24 17:26:02,317
3819,49,126,,2025-09-24 13:55:48,385
3986,88,632,4108,2025-09-24 04:02:54,337
4016,35,247,3550,2025-09-24 08:01:09,110
4048,8,225,957,2025-09-24 12:11:58,309
4049,87,624,1018,2025-09-24 10:59:15,377
4051,19,676,2201,2025-09-24 19:09:50,263
4054,81,419,,2025-09-24 12:52:00,489
4085,46,772,348,2025-09-24 02:38:03,298
4165,30,523,3448,2025-09-24 08:01:35,395
4167,2,995,4968,2025-09-24 16:18:19,137
4185,16,482,448,2025-09-24 11:51:20,427
4202,55,902,4058,2025-09-24 14:07:33,485
4255,81,662,3798,2025-09-24 18:24:26,224
4264,31,556,3574,2025-09-24 12:42:56,500
4307,95,1004,3322,2025-09-24 20:54:27,117
4321,74,537,4823,2025-09-24 14:13:23,237
4331,59,746,1030,2025-09-24 18:54:47,272
4344,67,978,2862,2025-09-24 14:00:16,393
4377,3,1074,,2025-09-24 08:57:50,20
4421,61,636,2900,2025-09-24 09:20:20,439
4435,21,633,1925,2025-09-24 17:41:13,72
4449,43,1050,15,2025-09-24 16:46:32,378
4460,55,699,407,2025-09-24 19:25:13,166
4464,20,206,3341,2025-09-24 18:35:51,120
4514,84,729,2920,2025-09-24 01:05:30,18
4568,89,546,1157,2025-09-24 14:02:42,214
4587,56,193,2924,2025-09-24 11:40:19,135
4614,45,803,1017,2025-09-24 22:28:37,61
4639,15,466,727,2025-09-24 09:24:25,28
4653,3,289,3455,2025-09-24 12:20:11,141
4654,93,769,658,2025-09-24 12:12:38,462
4661,56,382,2510,2025-09-24 19:51:42,362
4688,37,670,4754,2025-09-24 15:21:17,261
4715,48,124,263,2025-09-24 21:36:42,317
4718,59,478,669,2025-09-24 20:04:40,457
4728,9,108,1974,2025-09-24 15:30:44,26
4763,34,473,2935,2025-09-24 11:03:44,270
4774,78,897,2071,2025-09-24 15:53:04,414
4791,36,194,694,2025-09-24 19:10:28,107
4847,21,434,1626,2025-09-24 19:00:22,255
4911,96,975,148,2025-09-24 17:41:05,116
4935,27,988,2372,2025-09-24 17:11:54,348
