id,city_id,driver_id,car_id,date,sum
42,6,1069,362,2025-09-02 09:20:44,165
68,23,372,3741,2025-09-02 08:15:51,74
95,17,670,630,2025-09-02 14:46:04,310
162,36,706,1845,2025-09-02 11:56:04,190
164,58,139,73,2025-09-02 11:48:58,198
168,95,1018,2967,2025-09-02 23:22:26,240
173,83,277,3073,2025-09-02 14:49:31,136
223,4,525,2916,2025-09-02 11:40:22,212
228,19,241,,2025-09-02 15:05:15,156
261,61,360,2256,2025-09-02 14:25:02,395
278,82,911,527,2025-09-02 08:25:26,48
337,10,806,1403,2025-09-02 13:11:38,90
369,52,613,1221,2025-09-02 13:14:55,33
416,31,349,4079,2025-09-02 19:14:57,352
424,37,762,,2025-09-02 12:08:00,474
431,38,998,823,2025-09-02 16:25:49,14
464,73,215,1186,2025-09-02 20:56:46,434
472,59,678,3024,2025-09-02 14:40:44,296
496,13,709,2043,2025-09-02 16:34:59,238
507,39,382,2510,2025-09-02 09:38:40,295
510,72,608,2040,2025-09-02 10:35:58,186
551,70,758,1077,2025-09-02 12:49:05,278
579,68,1042,3313,2025-09-02 12:20:32,127
651,83,728,1993,2025-09-02 08:05:49,298
705,29,400,674,2025-09-02 16:48:06,150
756,84,270,902,2025-09-02 14:36:36,212
796,6,1045,1973,2025-09-02 18:38:22,495
852,63,1085,3356,2025-09-02 13:50:22,82
859,76,682,827,2025-09-02 08:10:41,232
872,90,718,4387,2025-09-02 18:51:42,120
888,43,226,1040,2025-09-02 11:13:19,492
907,100,388,421,2025-09-02 03:37:45,424
953,93,102,916,2025-09-02 17:53:44,207
967,56,261,2050,2025-09-02 16:48:16,61
973,63,258,349,2025-09-02 08:58:43,194
989,30,667,2418,2025-09-02 09:26:51,440
999,25,230,3874,2025-09-02 15:17:09,226
1017,89,512,3565,2025-09-02 11:25:37,212
1035,26,958,2751,2025-09-02 18:42:55,137
1036,5,568,3720,2025-09-02 10:17:14,480
1096,41,750,1005,2025-09-02 09:45:33,12
1122,7,709,1681,2025-09-02 12:39:35,348
1137,38,265,4149,2025-09-02 13:18:52,290
1147,23,996,3566,2025-09-02 15:16:53,446
1211,97,525,413,2025-09-02 15:52:45,484
1216,68,854,420,2025-09-02 09:17:41,293
1242,7,787,2380,2025-09-02 12:52:49,112
1286,32,1082,3809,2025-09-02 15:42:03,359
1323,19,227,1425,2025-09-02 14:13:27,12
1370,48,340,3619,2025-09-02 16:44:35,352
1373,59,1003,2852,2025-09-02 20:53:43,30
1394,74,251,4399,2025-09-02 11:29:39,95
1456,37,300,2279,2025-09-02 16:54:57,411
1497,70,1081,204,2025-09-02 14:59:52,444
1503,74,232,4448,2025-09-02 09:51:57,279
1555,61,662,225,2025-09-02 10:33:27,23
1562,22,130,3006,2025-09-02 12:08:35,349
1608,32,856,2248,2025-09-02 17:51:34,111
1620,32,110,2137,2025-09-02 14:39:31,307
1625,98,741,3507,2025-09-02 11:51:26,40
1663,35,642,1065,2025-09-02 17:26:43,385
1691,20,197,4598,2025-09-02 15:01:02,245
1711,29,257,1003,2025-09-02 08:00:21,354
1757,92,123,2596,2025-09-02 13:25:26,136
1762,36,932,4616,2025-09-02 13:29:54,330
1795,25,332,3509,2025-09-02 08:48:34,219
1807,91,906,3175,2025-09-02 10:27:37,276
1812,81,1086,3439,2025-09-02 23:00:29,107
1816,79,1042,678,2025-09-02 11:21:01,363
1850,19,975,4004,2025-09-02 16:57:30,351
1987,71,1092,3884,2025-09-02 16:42:11,10
2025,38,272,2507,2025-09-02 17:31:24,365
2027,73,367,2727,2025-09-02 12:58:51,332
2055,68,800,4716,2025-09-02 20:42:50,59
2090,34,206,4875,2025-09-02 16:39:45,47
2094,1,1056,3665,2025-09-02 19:59:38,350
2109,23,668,824,2025-09-02 12:46:21,206
2138,28,883,2398,2025-09-02 07:34:09,313
2160,27,384,,2025-09-02 12:48:26,109
2163,86,1045,1973,2025-09-02 16:41:46,37
2166,98,565,3254,2025-09-02 13:35:12,63
2182,43,231,4730,2025-09-02 13:04:08,364
2197,1,528,3952,2025-09-02 23:19:20,30
2214,43,644,,2025-09-02 19:40:17,161
2220,47,1010,4856,2025-09-02 04:07:50,66
2256,99,966,2932,2025-09-02 15:02:46,85
2262,31,220,1734,2025-09-02 18:01:47,172
2278,62,1022,3562,2025-09-02 15:57:33,81
2356,26,211,3725,2025-09-02 17:53:12,416
2406,13,856,3791,2025-09-02 10:54:00,435
2488,83,973,3950,2025-09-02 20:23:44,379
2574,13,671,4272,2025-09-02 18:40:23,36
2595,30,288,2163,2025-09-02 17:20:19,250
2616,43,1094,1530,2025-09-02 13:00:22,345
2621,42,918,601,2025-09-02 18:48:28,390
2686,71,398,195,2025-09-02 14:48:16,259
2716,46,888,,2025-09-02 17:43:37,404
2745,22,545,2868,2025-09-02 17:59:13,211
2760,39,187,100,2025-09-02 16:45:48,285
2771,46,227,1425,2025-09-02 23:22:32,397
2785,11,195,3102,2025-09-02 17:12:50,227
2809,9,992,2733,2025-09-02 11:44:11,223
2819,44,654,1253,2025-09-02 11:44:02,500
2843,4,831,865,2025-09-02 16:59:52,162
2862,72,563,4761,2025-09-02 19:41:59,10
2869,66,389,324,2025-09-02 10:33:57,92
2932,44,953,1624,2025-09-02 02:11:54,430
2937,8,1039,3441,2025-09-02 16:10:26,203
2966,72,980,,2025-09-02 17:53:50,226
3000,32,1044,1030,2025-09-02 11:57:49,400
3003,42,354,4885,2025-09-02 09:14:43,332
3015,75,766,4928,2025-09-02 19:10:04,116
3096,90,1069,1210,2025-09-02 17:17:35,132
3121,28,832,2611,2025-09-02 14:57:03,467
3127,77,105,929,2025-09-02 19:11:21,405
3144,80,478,482,2025-09-02 15:05:51,44
3171,27,653,3678,2025-09-02 09:33:20,474
3208,48,814,2491,2025-09-02 14:25:05,343
3245,13,110,2846,2025-09-02 13:26:33,146
3247,75,909,4109,2025-09-02 10:43:35,59
3275,92,617,4470,2025-09-02 07:35:31,75
3339,22,1049,197,2025-09-02 18:38:06,59
3376,32,408,310,2025-09-02 23:33:25,494
3509,7,287,5002,2025-09-02 17:45:02,10
3587,83,1058,1082,2025-09-02 11:47:53,77
3596,20,350,840,2025-09-02 10:35:27,288
3610,11,1018,4706,2025-09-02 19:36:12,319
3658,15,260,4324,2025-09-02 09:23:55,461
3682,73,679,818,2025-09-02 03:36:11,298
3683,62,147,1862,2025-09-02 19:32:11,171
3736,36,566,2657,2025-09-02 11:36:14,289
3749,24,951,2458,2025-09-02 08:15:10,57
3767,75,200,2012,2025-09-02 08:37:53,121
3840,78,976,2689,2025-09-02 15:47:10,70
