id,city_id,driver_id,car_id,date,sum
24,65,1036,2696,2025-09-09 13:53:03,435
32,51,115,2035,2025-09-09 09:56:32,284
34,96,789,297,2025-09-09 19:36:06,309
49,79,518,4302,2025-09-09 17:27:26,26
54,8,508,4118,2025-09-09 14:01:20,107
63,77,103,2611,2025-09-09 10:52:58,449
104,15,881,535,2025-09-09 15:35:56,303
110,4,285,3963,2025-09-09 20:11:38,369
152,14,250,,2025-09-09 21:08:27,111
293,34,894,4191,2025-09-09 10:53:14,370
344,60,226,3855,2025-09-09 11:09:13,240
414,72,813,280,2025-09-09 10:29:53,80
446,32,107,117,2025-09-09 12:22:07,206
449,74,112,1158,2025-09-09 14:24:02,344
522,25,153,,2025-09-09 19:37:48,203
534,46,416,2788,2025-09-09 20:20:44,194
581,73,587,3494,2025-09-09 12:40:33,33
607,47,880,3709,2025-09-09 11:20:45,62
617,22,243,1652,2025-09-09 12:48:33,164
619,22,546,2926,2025-09-09 16:38:08,225
744,28,607,2124,2025-09-09 13:32:30,175
795,9,115,2035,2025-09-09 04:31:08,120
832,93,428,28,2025-09-09 16:09:49,432
898,8,190,,2025-09-09 23:24:17,206
970,94,654,1253,2025-09-09 13:39:55,348
1015,5,277,3661,2025-09-09 17:53:12,216
1021,39,419,,2025-09-09 12:59:29,441
1053,2,330,638,2025-09-09 14:40:51,321
1056,45,571,2148,2025-09-09 19:58:09,121
1084,43,481,1711,2025-09-09 08:45:12,309
1144,13,1027,3703,2025-09-09 10:31:27,339
1169,6,165,4688,2025-09-09 12:37:40,345
1183,43,1094,3975,2025-09-09 11:28:40,35
1224,98,355,,2025-09-09 12:37:52,213
1244,37,800,334,2025-09-09 15:51:59,84
1256,2,862,4523,2025-09-09 12:04:15,113
1288,15,496,3265,2025-09-09 06:47:24,286
1304,23,914,1407,2025-09-09 15:32:28,295
1352,69,302,1992,2025-09-09 08:12:59,385
1357,5,665,4044,2025-09-09 08:17:33,288
1379,10,630,344,2025-09-09 18:03:16,202
1432,84,700,1359,2025-09-09 14:12:55,143
1473,66,1080,1914,2025-09-09 22:06:08,458
1500,74,990,2040,2025-09-09 15:02:23,261
1546,38,828,1737,2025-09-09 20:30:01,319
1547,83,505,1694,2025-09-09 21:32:14,464
1557,11,207,3529,2025-09-09 20:10:12,326
1584,49,326,237,2025-09-09 19:15:40,50
1587,89,802,3691,2025-09-09 10:36:44,155
1614,67,226,3855,2025-09-09 18:56:35,256
1741,67,869,2321,2025-09-09 10:43:54,290
1745,68,145,3003,2025-09-09 22:46:41,97
1747,90,733,147,2025-09-09 17:19:07,37
1749,50,777,4524,2025-09-09 11:28:33,349
1787,79,732,3417,2025-09-09 19:45:46,320
1840,80,884,46,2025-09-09 15:06:05,16
1902,91,133,4470,2025-09-09 15:26:44,221
2009,92,614,4882,2025-09-09 16:04:35,220
2034,36,979,1247,2025-09-09 18:30:28,17
2046,7,758,1077,2025-09-09 18:25:47,396
2058,35,444,873,2025-09-09 19:23:42,146
2068,93,391,304,2025-09-09 08:05:09,108
2078,59,1045,1973,2025-09-09 22:32:21,403
2083,43,162,2302,2025-09-09 17:17:24,499
2181,81,468,131,2025-09-09 20:33:15,113
2183,73,162,2302,2025-09-09 18:17:50,79
2215,55,871,1033,2025-09-09 15:50:10,367
2311,1,258,349,2025-09-09 17:35:14,163
2316,16,884,46,2025-09-09 11:33:24,262
2427,8,501,834,2025-09-09 09:48:48,263
2453,28,395,3555,2025-09-09 08:03:15,34
2463,54,512,3025,2025-09-09 12:27:54,329
2479,83,265,4149,2025-09-09 11:01:31,361
2485,26,264,4459,2025-09-09 17:16:35,79
2504,28,1094,1530,2025-09-09 15:48:49,235
2509,32,1087,731,2025-09-09 16:52:33,460
2515,86,346,,2025-09-09 14:36:10,292
2544,95,237,2849,2025-09-09 14:40:31,98
2573,95,712,543,2025-09-09 19:52:07,47
2578,6,106,2214,2025-09-09 18:24:49,268
2585,56,246,4363,2025-09-09 09:19:46,69
2623,12,509,3426,2025-09-09 15:54:47,101
2650,33,464,4321,2025-09-09 03:11:38,309
2660,96,719,1181,2025-09-09 08:29:30,456
2734,22,188,4898,2025-09-09 16:53:38,200
2767,70,707,407,2025-09-09 22:45:59,133
2837,41,492,,2025-09-09 23:30:40,56
2866,35,713,883,2025-09-09 14:07:56,439
2876,44,751,136,2025-09-09 15:05:44,395
2877,91,564,1390,2025-09-09 22:15:28,135
2912,69,730,623,2025-09-09 22:34:29,358
2920,29,149,1912,2025-09-09 23:16:43,480
2930,43,961,323,2025-09-09 22:24:05,136
3026,64,425,4874,2025-09-09 13:45:47,205
3034,87,438,1062,2025-09-09 15:55:19,164
3104,58,269,1676,2025-09-09 08:51:15,116
3143,85,935,4830,2025-09-09 14:21:52,342
3148,73,276,,2025-09-09 19:47:48,58
3184,82,307,2694,2025-09-09 08:32:47,451
3205,56,1081,1941,2025-09-09 20:34:58,404
3214,88,251,4399,2025-09-09 16:31:13,136
3238,98,297,1193,2025-09-09 22:30:32,471
3242,49,228,2618,2025-09-09 15:29:39,42
3349,84,492,,2025-09-09 11:59:37,333
3386,76,468,131,2025-09-09 09:12:50,75
3388,71,362,3433,2025-09-09 11:32:43,205
3390,59,186,4833,2025-09-09 18:17:50,356
3425,65,394,1388,2025-09-09 22:13:18,497
3491,24,356,2335,2025-09-09 14:41:56,402
3492,15,985,4874,2025-09-09 15:26:27,368
3506,39,213,1434,2025-09-09 18:43:30,196
3548,93,638,3550,2025-09-09 15:48:19,165
3617,48,1056,3665,2025-09-09 15:22:56,425
3674,55,300,2279,2025-09-09 12:38:36,65
3681,5,347,4674,2025-09-09 08:23:12,53
3710,21,170,1274,2025-09-09 19:10:04,305
3713,34,585,638,2025-09-09 17:50:55,400
3745,19,171,4101,2025-09-09 10:07:46,217
3825,49,889,3428,2025-09-09 20:37:25,347
3843,67,860,4244,2025-09-09 13:16:29,484
3850,17,375,1385,2025-09-09 18:59:09,256
3910,39,177,2424,2025-09-09 18:57:18,178
3950,23,709,2043,2025-09-09 16:19:34,281
3956,69,204,,2025-09-09 13:18:50,125
3970,23,1098,3252,2025-09-09 19:49:50,461
3980,45,659,2646,2025-09-09 20:55:19,349
3997,76,528,3952,2025-09-09 18:17:51,168
4021,13,1015,3033,2025-09-09 13:52:10,481
4044,11,157,748,2025-09-09 11:49:49,434
4080,93,570,1020,2025-09-09 16:43:58,14
4139,44,532,2528,2025-09-09 17:01:48,112
4189,5,377,1448,2025-09-09 19:20:30,311
4225,99,906,1254,2025-09-09 12:17:15,142
4259,57,425,4874,2025-09-09 18:39:27,109
4300,93,703,3164,2025-09-09 09:26:06,493
4308,56,632,4108,2025-09-09 15:58:09,304
4314,30,783,429,2025-09-09 09:11:32,82
4369,55,509,475,2025-09-09 18:59:22,477
4395,95,998,2954,2025-09-09 22:47:07,451
4423,99,606,,2025-09-09 20:24:20,220
4465,36,283,2216,2025-09-09 21:44:59,298
4469,76,720,4673,2025-09-09 19:51:38,423
4484,82,954,4052,2025-09-09 19:09:15,374
4497,48,1038,2550,2025-09-09 23:22:22,267
4498,2,722,544,2025-09-09 17:39:12,27
4526,1,419,,2025-09-09 19:58:56,297
4543,90,551,1294,2025-09-09 16:54:50,57
4628,91,705,4883,2025-09-09 08:16:37,111
4662,100,291,3195,2025-09-09 00:55:49,266
4745,62,316,1802,2025-09-09 14:34:44,59
4751,34,682,1419,2025-09-09 20:38:37,314
4786,32,351,1411,2025-09-09 10:08:31,418
4790,6,724,3982,2025-09-09 15:38:42,292
4830,100,844,1541,2025-09-09 11:12:21,127
4851,63,356,4022,2025-09-09 20:56:03,320
4861,98,777,2267,2025-09-09 15:21:09,295
4870,91,366,2349,2025-09-09 12:04:47,319
4921,47,590,4401,2025-09-09 17:07:16,270
4929,61,117,266,2025-09-09 14:34:42,383
4968,74,1005,2620,2025-09-09 08:22:12,399
4979,59,737,912,2025-09-09 20:37:19,289
5020,10,332,822,2025-09-09 20:46:12,81
5043,93,851,201,2025-09-09 19:22:01,473
5049,56,782,,2025-09-09 18:03:20,63
5084,49,308,3693,2025-09-09 09:13:18,448
5124,29,577,3855,2025-09-09 13:19:53,304
5227,53,487,,2025-09-09 20:36:42,441
5304,86,277,3073,2025-09-09 11:41:45,391
5326,61,817,359,2025-09-09 14:35:52,363
5350,44,142,4198,2025-09-09 12:51:12,393
5357,89,789,1119,2025-09-09 14:38:09,366
5361,45,837,2873,2025-09-09 11:10:18,292
5407,9,683,3136,2025-09-09 10:43:23,382
5446,61,906,707,2025-09-09 08:14:28,294
5480,36,567,3934,2025-09-09 14:29:00,111
5521,80,389,4886,2025-09-09 18:10:24,294
5572,4,788,,2025-09-09 12:49:05,456
5601,74,105,929,2025-09-09 08:34:38,488
5635,12,587,3494,2025-09-09 18:10:48,288
5646,24,575,2417,2025-09-09 18:41:26,366
5668,61,135,870,2025-09-09 19:22:50,233
5670,9,190,,2025-09-09 12:17:58,459
