id,city_id,driver_id,car_id,date,sum
6,14,343,3258,2025-09-13 20:43:21,302
44,69,239,4555,2025-09-13 20:25:05,242
76,62,968,1875,2025-09-13 14:33:42,228
128,6,326,3726,2025-09-13 14:23:05,316
133,23,233,2402,2025-09-13 14:44:42,282
139,55,688,2885,2025-09-13 15:27:25,373
247,6,751,353,2025-09-13 15:49:58,201
279,86,753,447,2025-09-13 12:39:45,196
309,9,417,3150,2025-09-13 16:07:50,377
346,38,1069,1528,2025-09-13 16:17:54,452
360,47,147,2724,2025-09-13 15:40:22,36
429,5,957,4365,2025-09-13 06:10:09,413
442,82,1019,2896,2025-09-13 12:31:23,433
474,93,123,2596,2025-09-13 10:21:39,140
486,23,651,2675,2025-09-13 10:35:17,280
490,55,645,,2025-09-13 22:41:09,431
511,83,788,,2025-09-13 10:26:11,412
568,35,915,1039,2025-09-13 11:33:44,50
569,48,1083,3651,2025-09-13 16:52:03,245
600,75,777,4524,2025-09-13 08:59:11,53
603,35,258,349,2025-09-13 12:34:08,374
624,39,107,117,2025-09-13 09:08:30,180
630,23,1088,3216,2025-09-13 10:58:52,173
633,32,434,1626,2025-09-13 12:06:52,153
644,62,697,3826,2025-09-13 19:25:50,283
736,99,196,2468,2025-09-13 15:12:27,273
765,10,335,1620,2025-09-13 17:43:48,55
787,31,607,2124,2025-09-13 10:48:14,67
799,55,819,4248,2025-09-13 17:37:56,52
836,6,1077,2760,2025-09-13 14:13:25,45
849,98,774,,2025-09-13 18:40:05,444
858,82,940,866,2025-09-13 09:37:23,48
904,65,430,695,2025-09-13 19:53:45,148
956,45,660,4761,2025-09-13 07:23:09,61
1003,9,190,,2025-09-13 16:28:55,294
1013,53,371,346,2025-09-13 06:02:13,345
1071,54,515,4453,2025-09-13 01:30:37,387
1109,17,206,1528,2025-09-13 11:45:56,267
1156,24,217,1655,2025-09-13 22:15:15,214
1177,87,757,4778,2025-09-13 21:46:40,86
1241,14,126,,2025-09-13 10:25:31,84
1250,83,675,2615,2025-09-13 05:50:18,131
