id,city_id,driver_id,car_id,date,sum
11,78,864,,2025-09-16 13:20:08,436
70,96,166,3313,2025-09-16 17:18:29,239
77,88,211,3725,2025-09-16 16:21:02,374
155,99,744,1777,2025-09-16 17:39:33,247
215,7,757,4778,2025-09-16 05:34:56,457
230,98,823,2254,2025-09-16 10:21:32,239
291,95,291,462,2025-09-16 19:47:55,275
295,89,1039,3441,2025-09-16 02:27:37,112
333,82,132,3050,2025-09-16 13:44:49,465
338,57,526,4762,2025-09-16 16:54:43,247
350,98,264,1937,2025-09-16 08:16:59,273
355,7,389,324,2025-09-16 15:22:53,315
356,84,789,297,2025-09-16 19:46:59,156
376,66,646,505,2025-09-16 21:15:58,372
377,73,407,4374,2025-09-16 11:54:53,427
381,4,712,3462,2025-09-16 20:48:16,145
400,34,725,2530,2025-09-16 20:14:45,108
412,33,866,1239,2025-09-16 08:28:53,119
434,70,637,4175,2025-09-16 18:28:24,465
478,9,1057,2029,2025-09-16 17:06:19,26
535,66,1004,3028,2025-09-16 18:17:17,248
559,62,776,1511,2025-09-16 20:25:58,18
576,22,185,2435,2025-09-16 19:46:00,442
629,89,306,4862,2025-09-16 15:32:29,170
640,53,790,4558,2025-09-16 23:07:10,81
682,86,984,,2025-09-16 14:10:25,280
708,99,885,4336,2025-09-16 19:22:54,291
738,48,566,2657,2025-09-16 15:44:39,177
793,23,882,2172,2025-09-16 23:36:56,498
821,47,157,748,2025-09-16 14:30:04,449
827,32,148,1773,2025-09-16 13:54:52,196
842,48,706,1961,2025-09-16 08:13:26,405
902,92,468,131,2025-09-16 18:48:56,288
979,51,583,1921,2025-09-16 18:12:13,468
1028,53,859,4694,2025-09-16 13:34:52,398
1078,38,200,2012,2025-09-16 08:38:28,75
1102,55,1089,4585,2025-09-16 03:24:06,206
1158,89,972,881,2025-09-16 10:31:23,419
1180,65,970,2301,2025-09-16 19:11:27,446
1198,80,715,3718,2025-09-16 02:52:30,376
1215,65,238,4908,2025-09-16 13:03:31,12
1339,25,426,3713,2025-09-16 14:30:59,240
1347,43,999,2914,2025-09-16 20:54:54,246
1372,47,498,,2025-09-16 07:28:58,479
1389,87,591,4340,2025-09-16 01:46:52,117
1400,61,989,2071,2025-09-16 18:23:36,97
1423,18,361,4377,2025-09-16 14:46:20,402
1437,72,669,3887,2025-09-16 13:37:02,139
1512,31,376,565,2025-09-16 16:45:21,500
1525,41,905,178,2025-09-16 20:33:22,163
1598,20,116,3709,2025-09-16 19:36:55,121
1623,32,262,56,2025-09-16 11:29:34,56
1652,26,210,1300,2025-09-16 10:25:58,108
1654,50,774,,2025-09-16 11:44:33,279
1658,27,772,949,2025-09-16 23:49:27,485
1697,42,912,4684,2025-09-16 10:44:12,98
1871,79,677,,2025-09-16 12:06:52,276
1872,94,748,801,2025-09-16 12:39:45,262
1933,17,130,3006,2025-09-16 17:22:06,472
1946,99,577,4977,2025-09-16 10:49:25,128
1951,42,565,3254,2025-09-16 02:14:10,25
1961,21,1098,2105,2025-09-16 22:59:58,206
1973,49,436,4684,2025-09-16 11:14:29,340
2011,5,682,4074,2025-09-16 13:41:50,370
2017,12,352,2785,2025-09-16 16:51:26,332
2051,91,500,1867,2025-09-16 14:20:44,144
2098,99,603,10,2025-09-16 20:04:18,233
2112,89,468,131,2025-09-16 22:31:37,53
2117,83,416,3972,2025-09-16 10:39:28,283
2125,95,245,2784,2025-09-16 19:18:10,344
2132,14,217,1655,2025-09-16 14:22:29,314
2176,29,176,1320,2025-09-16 12:21:16,309
2191,28,706,4301,2025-09-16 15:49:41,438
2201,13,564,74,2025-09-16 16:29:45,133
2226,15,765,384,2025-09-16 18:14:19,387
2232,45,564,1854,2025-09-16 20:44:53,266
2269,52,1054,4047,2025-09-16 12:14:16,403
2287,51,300,2279,2025-09-16 20:49:09,172
2300,27,411,226,2025-09-16 15:30:20,454
2309,75,412,,2025-09-16 01:04:58,296
2380,67,240,4317,2025-09-16 12:42:58,400
2397,55,843,806,2025-09-16 00:44:29,152
2404,16,357,353,2025-09-16 20:39:52,264
2413,38,778,4595,2025-09-16 10:38:15,261
2425,70,686,1584,2025-09-16 10:20:19,253
2446,13,928,1402,2025-09-16 13:29:58,61
2467,24,691,237,2025-09-16 08:34:35,119
2508,70,534,4666,2025-09-16 08:35:24,359
2510,19,472,275,2025-09-16 19:44:10,376
2527,100,1064,3206,2025-09-16 09:25:34,251
2543,41,563,4761,2025-09-16 09:33:22,457
2599,91,675,735,2025-09-16 22:37:02,244
2640,20,1054,4047,2025-09-16 15:53:06,279
2672,4,315,956,2025-09-16 18:37:12,342
2676,60,252,2734,2025-09-16 17:21:44,226
2696,93,297,1193,2025-09-16 09:29:51,186
2707,21,721,2446,2025-09-16 19:26:28,61
2708,54,1066,1626,2025-09-16 00:10:44,165
2803,39,402,2488,2025-09-16 12:07:44,24
2828,25,869,2321,2025-09-16 11:14:08,267
2834,76,147,2724,2025-09-16 19:41:23,451
2852,53,168,2273,2025-09-16 08:01:49,24
2884,90,821,4944,2025-09-16 09:38:41,400
2898,29,340,3619,2025-09-16 15:42:41,195
2899,5,388,1140,2025-09-16 20:23:02,473
2903,73,613,1221,2025-09-16 14:18:21,97
2928,13,129,,2025-09-16 10:38:45,231
2969,25,784,1629,2025-09-16 08:53:59,365
3010,66,484,4554,2025-09-16 20:15:31,275
3013,92,1079,2547,2025-09-16 20:26:03,252
3042,84,113,3324,2025-09-16 18:03:49,344
3045,96,315,704,2025-09-16 19:45:21,129
3054,95,110,4602,2025-09-16 10:52:26,424
3069,89,718,2463,2025-09-16 10:04:47,23
3100,28,1031,2508,2025-09-16 20:48:35,220
3114,57,244,2146,2025-09-16 09:40:23,430
3186,49,272,2507,2025-09-16 21:54:29,235
3210,32,349,2507,2025-09-16 07:18:37,27
3250,35,1055,4404,2025-09-16 08:06:00,252
3324,55,795,2889,2025-09-16 15:54:07,188
3340,46,1098,2105,2025-09-16 20:05:58,101
3354,74,687,153,2025-09-16 14:13:05,150
3448,7,533,2454,2025-09-16 09:55:37,204
3477,16,532,1442,2025-09-16 10:39:59,291
3504,44,537,2240,2025-09-16 12:56:47,41
3511,28,393,1475,2025-09-16 11:29:10,153
3513,33,1072,1105,2025-09-16 11:14:25,196
3576,25,684,4393,2025-09-16 17:58:51,492
3593,26,243,1652,2025-09-16 10:58:08,398
3616,35,1039,3441,2025-09-16 12:06:54,348
3630,54,663,3531,2025-09-16 15:03:10,285
3649,75,176,1711,2025-09-16 15:39:52,438
3734,44,719,1181,2025-09-16 03:10:03,118
3735,90,860,4244,2025-09-16 10:29:28,68
3737,20,1072,4866,2025-09-16 19:28:10,84
3752,54,594,1323,2025-09-16 00:24:38,284
3833,51,204,,2025-09-16 10:30:56,417
3841,44,456,4782,2025-09-16 12:59:15,324
3894,3,172,,2025-09-16 17:05:25,58
3927,50,293,,2025-09-16 13:50:12,63
3941,35,130,878,2025-09-16 11:25:45,348
3964,90,738,1645,2025-09-16 22:22:29,388
3973,75,102,916,2025-09-16 12:34:51,457
3979,43,564,1854,2025-09-16 18:17:07,386
4006,21,411,1523,2025-09-16 14:51:49,157
4055,1,925,263,2025-09-16 11:56:46,329
4059,27,207,4456,2025-09-16 18:03:51,22
4069,26,588,2119,2025-09-16 10:08:18,158
4090,62,486,1512,2025-09-16 10:01:59,320
4098,86,209,1949,2025-09-16 13:33:44,488
4152,45,542,591,2025-09-16 16:43:54,165
4157,3,666,1480,2025-09-16 19:16:33,36
4174,70,311,2568,2025-09-16 19:47:44,371
4188,15,122,276,2025-09-16 21:14:16,438
4243,84,484,2541,2025-09-16 10:05:10,492
4267,47,770,,2025-09-16 01:05:21,319
4280,92,1053,69,2025-09-16 14:52:59,390
4293,38,876,3777,2025-09-16 01:15:57,368
4340,26,372,3741,2025-09-16 05:58:14,87
4362,100,1004,3028,2025-09-16 12:41:01,440
4370,7,375,3759,2025-09-16 17:01:41,382
4410,49,118,1360,2025-09-16 23:07:41,382
4452,23,254,3067,2025-09-16 16:03:48,44
4480,50,824,1406,2025-09-16 08:00:28,191
4503,92,1050,15,2025-09-16 23:16:24,321
4504,81,566,2657,2025-09-16 14:32:30,98
4562,21,532,4407,2025-09-16 23:38:17,181
4592,28,1035,4687,2025-09-16 08:42:20,352
4599,10,456,485,2025-09-16 08:54:45,352
4610,87,941,1438,2025-09-16 16:57:38,27
4618,59,112,1158,2025-09-16 17:10:05,344
4719,31,280,2482,2025-09-16 20:21:41,489
4770,62,280,563,2025-09-16 11:52:44,469
4795,98,696,1394,2025-09-16 02:18:09,247
4798,10,302,1992,2025-09-16 17:32:47,69
4799,57,186,1040,2025-09-16 12:34:40,111
4807,77,378,2478,2025-09-16 16:56:54,333
4848,93,708,960,2025-09-16 09:59:53,497
4855,37,214,,2025-09-16 17:49:49,78
4873,51,926,2438,2025-09-16 17:18:34,418
4951,15,1092,651,2025-09-16 16:44:14,247
4958,92,199,462,2025-09-16 17:50:47,262
4976,2,686,1584,2025-09-16 23:13:07,257
5047,92,926,1115,2025-09-16 13:49:42,134
5077,23,965,4479,2025-09-16 18:54:31,448
5120,65,826,3673,2025-09-16 15:36:49,284
5166,82,736,2620,2025-09-16 17:16:49,103
5196,63,125,3373,2025-09-16 12:49:30,63
5197,42,675,2615,2025-09-16 09:48:05,322
5198,50,414,3862,2025-09-16 14:36:59,412
5213,92,309,4017,2025-09-16 15:51:07,115
5242,5,581,330,2025-09-16 12:27:42,65
5409,62,480,1066,2025-09-16 19:45:59,163
5432,42,823,2254,2025-09-16 14:37:17,321
5441,73,1094,526,2025-09-16 13:17:34,42
5452,63,677,,2025-09-16 08:18:07,465
5484,42,666,3107,2025-09-16 17:42:18,198
5498,97,172,,2025-09-16 15:55:58,215
5627,6,796,2243,2025-09-16 09:17:21,26
5629,33,818,4286,2025-09-16 12:28:29,450
5634,5,1086,3439,2025-09-16 18:18:24,398
5639,31,719,4912,2025-09-16 13:55:38,27
5654,10,304,1645,2025-09-16 19:06:51,258
5664,4,549,1836,2025-09-16 17:40:24,197
5671,86,467,742,2025-09-16 19:59:25,215
5687,85,587,3494,2025-09-16 10:34:53,255
5705,67,395,3555,2025-09-16 18:06:44,405
5714,61,624,392,2025-09-16 00:41:45,207
5718,74,241,,2025-09-16 11:45:37,182
5719,12,809,347,2025-09-16 20:18:45,185
5749,77,211,2786,2025-09-16 10:25:18,233
5794,49,121,1969,2025-09-16 14:01:03,233
5851,57,359,2240,2025-09-16 14:56:56,214
5871,57,877,101,2025-09-16 10:56:45,231
5886,34,845,3864,2025-09-16 10:07:21,412
5900,66,408,867,2025-09-16 08:15:45,380
5909,21,739,718,2025-09-16 20:59:06,495
5914,40,342,3259,2025-09-16 19:10:46,460
6079,14,1013,513,2025-09-16 22:28:52,31
6099,83,720,784,2025-09-16 13:26:26,10
6118,85,349,4079,2025-09-16 19:26:46,260
6148,44,102,916,2025-09-16 18:19:38,109
6154,13,490,217,2025-09-16 21:26:41,329
6217,15,674,1011,2025-09-16 16:08:28,212
6227,6,538,2308,2025-09-16 21:31:40,445
6325,87,303,2687,2025-09-16 19:46:03,120
6330,98,618,4616,2025-09-16 10:03:00,398
6351,51,643,3088,2025-09-16 10:08:10,185
6363,44,344,2830,2025-09-16 19:38:24,489
6379,81,968,1875,2025-09-16 04:06:15,227
6386,39,344,2830,2025-09-16 13:55:49,451
6418,3,672,4377,2025-09-16 15:51:19,89
6466,3,1018,205,2025-09-16 14:45:20,235
6518,95,124,263,2025-09-16 10:11:46,412
6521,16,565,3254,2025-09-16 14:05:20,368
6558,58,500,4630,2025-09-16 12:32:02,110
6564,79,645,,2025-09-16 11:28:22,206
6593,93,1055,3946,2025-09-16 20:17:59,101
6609,15,1036,2696,2025-09-16 11:49:40,316
6628,76,637,2834,2025-09-16 18:28:31,297
6630,17,876,3131,2025-09-16 19:27:04,13
6657,42,449,2173,2025-09-16 13:41:40,27
6663,80,834,1409,2025-09-16 18:42:43,83
6682,22,886,3370,2025-09-16 19:08:15,216
6687,81,373,2935,2025-09-16 11:55:20,79
6734,98,668,4997,2025-09-16 14:35:39,320
