id,city_id,driver_id,car_id,date,sum
2,57,1068,4048,2025-09-12 14:44:33,310
13,78,922,20,2025-09-12 08:15:31,122
23,70,998,2310,2025-09-12 13:01:01,281
33,16,566,2657,2025-09-12 09:28:27,354
94,96,857,1959,2025-09-12 17:25:01,425
97,16,521,274,2025-09-12 11:04:43,457
117,44,262,943,2025-09-12 16:20:51,169
135,86,926,1115,2025-09-12 03:13:53,46
192,55,621,4518,2025-09-12 19:58:38,19
222,58,1006,,2025-09-12 22:02:06,486
241,1,730,1542,2025-09-12 18:29:41,133
252,18,146,184,2025-09-12 20:01:19,289
268,89,610,2396,2025-09-12 16:26:05,483
284,100,761,1403,2025-09-12 19:40:50,195
299,41,784,821,2025-09-12 20:31:03,373
303,23,913,2691,2025-09-12 18:23:58,270
320,91,331,998,2025-09-12 12:16:18,495
341,94,982,1751,2025-09-12 14:25:17,214
342,17,879,4176,2025-09-12 13:12:58,273
354,28,698,407,2025-09-12 15:30:52,34
367,72,1062,613,2025-09-12 14:43:01,396
408,51,939,4727,2025-09-12 09:57:09,498
485,84,981,4746,2025-09-12 15:43:14,70
650,85,781,212,2025-09-12 17:21:25,95
657,29,557,,2025-09-12 16:59:23,210
662,94,246,661,2025-09-12 12:09:13,169
664,67,595,1323,2025-09-12 10:23:15,253
680,69,292,4137,2025-09-12 13:24:23,176
716,58,370,384,2025-09-12 08:32:54,451
723,8,684,2698,2025-09-12 09:09:19,282
755,33,185,4852,2025-09-12 20:14:53,350
772,22,551,3095,2025-09-12 23:54:28,379
777,94,494,2648,2025-09-12 18:15:05,229
822,73,271,4651,2025-09-12 13:11:07,90
833,10,686,271,2025-09-12 18:29:35,71
839,59,109,4402,2025-09-12 12:27:33,112
874,32,1092,651,2025-09-12 20:34:05,212
908,61,643,2479,2025-09-12 23:17:47,402
918,91,818,2422,2025-09-12 15:19:38,495
937,79,906,4440,2025-09-12 20:16:26,124
947,10,344,2830,2025-09-12 15:36:47,173
1012,69,1002,1437,2025-09-12 18:07:45,459
1029,67,989,2071,2025-09-12 19:08:14,430
1082,12,328,4795,2025-09-12 09:50:15,124
1108,89,999,305,2025-09-12 06:50:05,169
1176,32,594,2716,2025-09-12 01:35:53,349
1203,71,635,4417,2025-09-12 16:12:49,369
1280,43,440,4658,2025-09-12 10:04:14,160
1321,94,764,2557,2025-09-12 09:18:08,500
1417,67,531,342,2025-09-12 08:36:52,457
1420,99,491,1268,2025-09-12 18:10:01,311
1438,40,692,3223,2025-09-12 10:36:23,406
1482,41,523,3448,2025-09-12 18:22:53,274
1510,13,434,1626,2025-09-12 12:25:04,323
1513,79,452,4183,2025-09-12 11:45:36,104
1515,90,871,1033,2025-09-12 08:07:21,196
1531,34,470,4403,2025-09-12 17:04:24,296
1570,40,1031,2508,2025-09-12 16:29:28,256
1572,57,416,2788,2025-09-12 10:17:58,221
1580,1,662,31,2025-09-12 17:37:09,106
1629,83,875,261,2025-09-12 15:57:53,422
1631,89,487,,2025-09-12 12:38:23,380
1640,34,655,2410,2025-09-12 23:01:44,242
1661,54,942,4330,2025-09-12 12:19:45,416
1671,82,691,237,2025-09-12 12:54:03,355
1676,57,1056,3665,2025-09-12 08:12:16,472
1682,96,361,4377,2025-09-12 14:47:39,241
1703,99,443,4786,2025-09-12 09:26:31,460
1760,45,801,3109,2025-09-12 09:35:00,191
1849,8,769,658,2025-09-12 20:02:25,28
1906,23,215,518,2025-09-12 20:34:48,411
1954,37,887,,2025-09-12 13:21:55,319
1986,38,164,2879,2025-09-12 12:49:05,471
2010,70,691,237,2025-09-12 04:11:12,27
2056,69,753,1936,2025-09-12 09:41:02,499
2067,88,557,,2025-09-12 15:28:48,122
2103,69,1058,1082,2025-09-12 17:51:27,180
2141,22,814,3254,2025-09-12 00:35:37,293
2204,28,236,1421,2025-09-12 14:07:11,161
2222,6,475,913,2025-09-12 12:04:42,99
2229,29,429,4591,2025-09-12 14:57:21,469
2245,17,586,238,2025-09-12 11:00:53,225
2255,30,596,,2025-09-12 16:33:02,157
2266,45,252,2780,2025-09-12 14:38:15,239
