id,city_id,driver_id,car_id,date,sum
9,51,382,2510,2025-09-01 11:25:14,299
66,4,235,4445,2025-09-01 18:42:02,193
75,83,1088,3522,2025-09-01 10:00:23,41
248,33,866,769,2025-09-01 14:22:16,192
281,21,1076,718,2025-09-01 10:29:17,83
420,99,241,,2025-09-01 11:20:20,291
488,1,875,3091,2025-09-01 14:23:37,162
540,95,250,,2025-09-01 18:46:33,143
575,8,753,667,2025-09-01 05:21:26,369
596,100,435,555,2025-09-01 10:54:25,334
610,53,206,3341,2025-09-01 09:49:37,55
762,57,110,3877,2025-09-01 23:43:29,366
794,99,175,3745,2025-09-01 15:55:51,310
817,99,1022,3688,2025-09-01 22:19:15,181
880,18,225,957,2025-09-01 08:57:18,41
891,51,609,1466,2025-09-01 14:28:20,205
901,70,914,1425,2025-09-01 14:11:39,205
924,68,590,4401,2025-09-01 09:41:00,179
927,42,161,2865,2025-09-01 18:00:45,85
950,43,558,3904,2025-09-01 12:50:54,145
960,5,402,2488,2025-09-01 18:35:14,173
965,62,822,2401,2025-09-01 16:12:09,230
976,26,200,2012,2025-09-01 16:08:58,115
1045,12,392,4365,2025-09-01 16:15:26,207
1051,99,799,4690,2025-09-01 09:33:58,252
1104,94,483,4911,2025-09-01 13:01:36,466
1191,72,663,4252,2025-09-01 09:55:32,432
1240,55,928,1402,2025-09-01 21:18:49,277
1283,97,765,384,2025-09-01 14:23:28,68
1289,93,390,115,2025-09-01 00:45:50,476
1343,55,273,3059,2025-09-01 18:26:07,170
1454,64,550,4006,2025-09-01 13:20:14,113
1463,26,631,2553,2025-09-01 22:29:50,387
1469,52,689,1419,2025-09-01 12:32:05,143
1508,41,806,4001,2025-09-01 15:33:42,16
1522,61,926,2438,2025-09-01 16:27:30,100
1657,92,173,1979,2025-09-01 09:27:12,486
1748,60,771,3697,2025-09-01 10:45:08,44
1781,19,845,3864,2025-09-01 21:01:20,401
1786,17,290,1309,2025-09-01 16:49:00,400
1796,98,1093,3290,2025-09-01 18:04:11,483
1822,42,562,2883,2025-09-01 02:04:47,101
1842,70,927,360,2025-09-01 08:53:53,321
1879,82,318,4345,2025-09-01 11:34:28,337
1916,67,219,4847,2025-09-01 18:19:50,169
1984,12,697,4263,2025-09-01 11:34:42,323
2007,55,720,4673,2025-09-01 13:23:49,305
2030,95,740,4980,2025-09-01 08:21:23,156
2064,41,661,2807,2025-09-01 12:43:43,354
2092,100,557,,2025-09-01 18:10:39,469
2118,58,1090,4616,2025-09-01 05:14:53,28
2128,84,234,2822,2025-09-01 19:35:31,98
2146,11,107,4494,2025-09-01 16:54:06,101
2192,60,386,4756,2025-09-01 21:51:02,383
2208,96,698,1453,2025-09-01 18:49:39,242
2271,41,260,4324,2025-09-01 19:46:34,388
2349,91,412,,2025-09-01 16:17:07,391
2354,15,180,489,2025-09-01 14:43:49,406
2363,86,460,3246,2025-09-01 17:15:44,56
2369,75,882,2172,2025-09-01 12:27:50,280
2415,70,660,4761,2025-09-01 16:03:56,497
2430,42,163,1097,2025-09-01 18:54:58,312
2489,63,902,1577,2025-09-01 19:43:49,38
2549,74,330,4738,2025-09-01 05:52:19,495
2612,42,258,2159,2025-09-01 12:33:05,51
2625,52,192,774,2025-09-01 08:43:21,446
2679,63,583,1921,2025-09-01 08:37:31,450
2741,88,471,4181,2025-09-01 13:28:01,236
2742,19,889,3428,2025-09-01 16:53:36,377
2822,22,825,3188,2025-09-01 20:22:52,302
2830,69,285,3963,2025-09-01 10:31:54,150
2881,83,1045,4255,2025-09-01 16:30:49,321
2893,25,556,3482,2025-09-01 18:30:37,123
2946,85,739,718,2025-09-01 19:35:12,242
2963,38,478,669,2025-09-01 22:48:55,275
2980,1,472,745,2025-09-01 18:38:46,47
2984,47,145,4607,2025-09-01 19:37:21,111
3109,51,139,2112,2025-09-01 18:08:03,138
3130,26,194,694,2025-09-01 12:47:10,225
3140,42,278,1343,2025-09-01 18:43:15,215
3141,84,424,2749,2025-09-01 08:43:32,209
3154,9,444,873,2025-09-01 09:15:20,321
3157,76,822,2666,2025-09-01 08:37:44,129
3175,57,745,5000,2025-09-01 15:48:34,43
3197,25,105,929,2025-09-01 13:35:52,451
3246,97,1079,2547,2025-09-01 12:28:17,350
3353,66,331,3500,2025-09-01 16:44:53,310
3368,89,285,2550,2025-09-01 17:20:37,294
3404,29,381,2619,2025-09-01 20:15:24,60
3438,16,516,2026,2025-09-01 17:37:09,325
3460,46,210,1300,2025-09-01 12:23:48,189
3471,96,545,3377,2025-09-01 23:53:38,193
3483,14,912,4684,2025-09-01 09:36:37,74
3487,77,856,2248,2025-09-01 17:51:55,232
3500,19,537,4555,2025-09-01 17:28:25,325
3536,65,910,4642,2025-09-01 18:45:29,95
3546,76,814,3254,2025-09-01 16:46:27,460
3561,81,936,509,2025-09-01 09:59:06,431
3563,23,363,4956,2025-09-01 15:20:05,285
3584,97,928,1553,2025-09-01 17:35:43,318
3586,15,947,2359,2025-09-01 14:51:17,400
3590,2,912,4684,2025-09-01 13:50:20,500
3652,32,179,741,2025-09-01 12:39:28,301
3657,83,812,1599,2025-09-01 10:38:36,156
3691,100,254,3067,2025-09-01 12:31:29,310
3706,13,925,263,2025-09-01 20:21:17,83
3742,28,989,1054,2025-09-01 18:28:44,497
3800,54,134,3771,2025-09-01 18:09:40,23
3815,12,196,2468,2025-09-01 16:20:19,233
3827,19,743,4594,2025-09-01 18:19:11,336
3842,77,660,4761,2025-09-01 13:51:07,91
3875,41,805,,2025-09-01 17:14:26,377
3968,59,246,4363,2025-09-01 12:22:52,351
4011,85,955,3779,2025-09-01 19:58:05,35
4034,53,573,2320,2025-09-01 12:42:48,477
4074,55,252,1994,2025-09-01 19:08:19,155
4096,9,147,2724,2025-09-01 17:38:11,446
4129,70,439,4630,2025-09-01 12:34:17,124
4138,34,769,,2025-09-01 12:35:25,26
4192,50,608,2040,2025-09-01 09:38:06,451
4200,28,876,3131,2025-09-01 19:28:46,184
4244,38,737,375,2025-09-01 15:25:50,92
4398,54,121,2434,2025-09-01 08:41:28,390
4403,66,862,4523,2025-09-01 20:26:40,164
4413,29,692,3223,2025-09-01 15:05:45,213
4474,61,996,3566,2025-09-01 23:35:16,175
4502,74,944,2965,2025-09-01 03:29:31,451
4507,5,479,4132,2025-09-01 11:31:00,323
4532,76,742,4991,2025-09-01 20:25:49,402
4533,22,908,4043,2025-09-01 22:11:07,121
4589,100,484,2792,2025-09-01 14:28:06,254
4635,99,939,1696,2025-09-01 16:41:14,287
4687,54,884,46,2025-09-01 18:04:46,394
4709,25,752,4898,2025-09-01 17:33:06,326
4712,94,519,4977,2025-09-01 12:44:51,176
4753,67,396,2602,2025-09-01 21:47:34,123
4777,82,1029,2931,2025-09-01 21:11:17,440
4839,99,381,3587,2025-09-01 14:54:53,429
4871,96,1056,3665,2025-09-01 12:00:08,81
4875,66,483,4911,2025-09-01 19:18:04,299
4891,56,1011,2425,2025-09-01 05:04:07,215
4892,74,401,1887,2025-09-01 10:23:41,329
4893,50,120,3718,2025-09-01 11:38:16,125
4908,99,464,641,2025-09-01 11:00:45,80
4944,4,440,4658,2025-09-01 11:48:16,465
4973,26,287,3535,2025-09-01 06:31:42,83
5046,46,186,4833,2025-09-01 08:38:02,61
5064,86,1030,2238,2025-09-01 23:06:12,120
5065,73,286,89,2025-09-01 10:04:30,332
5067,53,922,20,2025-09-01 16:03:44,383
5102,86,381,2619,2025-09-01 08:18:30,263
5162,68,113,4962,2025-09-01 17:57:44,177
5163,50,414,3425,2025-09-01 15:30:50,419
5226,53,807,,2025-09-01 23:35:09,222
5229,33,715,394,2025-09-01 12:12:30,330
5313,9,188,2689,2025-09-01 10:50:05,14
5331,22,886,2526,2025-09-01 10:32:14,310
5334,58,1016,967,2025-09-01 13:21:37,261
5403,92,557,,2025-09-01 19:09:24,391
5425,44,303,4816,2025-09-01 14:24:36,264
5474,38,126,,2025-09-01 12:42:56,343
5486,49,664,1470,2025-09-01 19:49:02,331
5505,88,672,1322,2025-09-01 08:38:35,36
5512,38,605,3457,2025-09-01 12:10:35,352
5526,37,563,4761,2025-09-01 10:35:00,238
5546,1,974,1417,2025-09-01 16:33:13,327
5547,7,978,1538,2025-09-01 16:32:15,494
5548,36,1053,69,2025-09-01 16:44:09,165
5560,61,279,3370,2025-09-01 18:44:28,67
5566,87,487,,2025-09-01 09:47:47,29
5568,53,280,563,2025-09-01 20:08:18,305
5618,4,117,1396,2025-09-01 15:31:50,161
5633,88,603,1474,2025-09-01 10:46:14,204
5644,87,900,1640,2025-09-01 09:47:32,488
5665,90,541,3220,2025-09-01 08:56:45,372
5673,18,224,2604,2025-09-01 17:58:15,92
5681,90,501,834,2025-09-01 16:59:11,200
5684,75,644,,2025-09-01 12:10:04,165
5698,100,505,1431,2025-09-01 18:04:45,108
5743,71,503,1876,2025-09-01 15:48:10,44
5762,31,256,4248,2025-09-01 01:52:04,293
5814,22,342,3259,2025-09-01 15:39:25,423
5845,26,869,2321,2025-09-01 18:06:13,120
5880,6,411,1523,2025-09-01 10:58:15,498
5898,29,935,522,2025-09-01 08:12:10,232
5985,37,441,3335,2025-09-01 02:56:02,218
5996,31,507,3982,2025-09-01 20:38:39,230
6044,74,464,641,2025-09-01 23:45:55,350
6046,96,958,2751,2025-09-01 17:50:54,171
6061,39,517,747,2025-09-01 16:20:02,23
6145,64,642,1065,2025-09-01 16:02:08,86
6211,99,956,1505,2025-09-01 14:53:18,110
6235,5,884,46,2025-09-01 11:58:01,409
6271,46,906,3786,2025-09-01 12:08:48,405
6277,68,857,1963,2025-09-01 17:19:39,143
6289,39,263,119,2025-09-01 18:33:15,134
6335,27,941,2214,2025-09-01 09:51:25,425
6343,54,1039,3441,2025-09-01 15:19:11,461
6392,89,811,152,2025-09-01 17:50:34,320
6449,97,330,1476,2025-09-01 18:13:46,13
6485,11,576,1282,2025-09-01 09:45:29,114
6487,78,268,4238,2025-09-01 10:04:23,204
6504,24,177,2424,2025-09-01 17:09:56,436
6516,41,519,3989,2025-09-01 14:30:30,183
6542,70,989,1054,2025-09-01 16:16:36,497
6574,35,1005,93,2025-09-01 10:37:50,349
6681,60,454,616,2025-09-01 09:29:43,282
6715,38,354,147,2025-09-01 14:44:52,302
6720,75,550,3662,2025-09-01 04:13:06,105
6743,6,307,1321,2025-09-01 16:39:09,152
6753,45,780,,2025-09-01 13:04:23,57
6757,26,1034,4028,2025-09-01 11:05:42,305
6787,49,232,1979,2025-09-01 16:31:19,440
6814,81,758,1077,2025-09-01 15:08:52,123
6837,19,707,407,2025-09-01 22:16:26,454
6847,26,126,,2025-09-01 14:22:24,299
6851,33,609,4877,2025-09-01 12:44:25,114
6852,16,675,4720,2025-09-01 18:01:04,180
6867,33,139,2044,2025-09-01 10:04:07,393
6895,85,243,1652,2025-09-01 20:55:05,119
6910,85,621,1345,2025-09-01 01:14:05,427
6980,38,381,1543,2025-09-01 11:41:50,413
7114,71,210,1300,2025-09-01 09:47:24,338
7143,23,1011,4226,2025-09-01 17:58:43,18
7146,6,1032,2493,2025-09-01 20:12:47,270
7162,13,136,4410,2025-09-01 18:18:23,111
7163,94,892,2254,2025-09-01 20:03:59,244
7168,10,440,4658,2025-09-01 00:12:39,472
7171,12,176,1711,2025-09-01 12:04:23,473
7175,29,389,4886,2025-09-01 13:58:38,423
7200,24,490,217,2025-09-01 01:40:45,164
7223,65,230,4867,2025-09-01 19:47:23,442
7226,91,689,1935,2025-09-01 19:05:05,490
7241,99,483,2735,2025-09-01 19:58:38,256
7245,48,1099,2900,2025-09-01 23:53:46,322
7295,94,945,347,2025-09-01 09:51:39,314
7303,77,804,786,2025-09-01 18:25:25,82
7330,9,150,,2025-09-01 13:39:10,211
7334,75,222,3500,2025-09-01 22:02:39,152
7370,13,172,,2025-09-01 11:45:27,387
7373,46,351,2644,2025-09-01 14:23:51,336
7379,79,1050,3701,2025-09-01 15:46:58,154
7389,23,917,,2025-09-01 20:16:13,462
7432,26,818,4286,2025-09-01 10:19:44,354
7565,69,165,1110,2025-09-01 17:19:36,484
7591,78,279,3370,2025-09-01 09:57:22,157
7653,62,923,4032,2025-09-01 20:21:19,425
7686,37,592,1752,2025-09-01 11:24:03,374
7695,43,134,3771,2025-09-01 03:44:30,218
7724,53,371,346,2025-09-01 13:41:51,279
7734,14,1091,2740,2025-09-01 09:47:55,467
7755,61,1087,731,2025-09-01 13:32:55,294
7773,70,952,2543,2025-09-01 12:54:40,26
7794,2,336,,2025-09-01 23:47:48,122
7866,35,576,1282,2025-09-01 20:44:49,421
7879,73,258,349,2025-09-01 07:07:20,224
7882,78,238,1089,2025-09-01 19:15:34,344
7909,39,1016,967,2025-09-01 21:26:02,63
7941,55,520,579,2025-09-01 13:31:12,387
7943,1,164,2879,2025-09-01 15:43:20,188
7968,100,212,624,2025-09-01 14:57:23,48
8003,81,752,736,2025-09-01 14:19:02,401
8027,51,997,655,2025-09-01 11:32:10,177
8035,99,327,1373,2025-09-01 14:54:24,294
8044,48,1038,2550,2025-09-01 16:21:38,34
8056,93,1035,4269,2025-09-01 08:45:38,344
8076,57,913,4560,2025-09-01 02:48:16,142
8087,77,158,,2025-09-01 18:37:39,389
