id,city_id,driver_id,car_id,date,sum
17,81,200,2012,2025-09-29 09:16:47,331
47,94,259,2876,2025-09-29 14:37:49,222
78,57,176,1711,2025-09-29 12:31:27,51
85,84,767,106,2025-09-29 19:12:02,403
87,56,563,678,2025-09-29 15:53:15,126
149,66,299,1056,2025-09-29 11:52:13,407
199,85,445,4363,2025-09-29 11:06:17,402
231,79,106,2214,2025-09-29 15:42:23,50
265,48,548,2117,2025-09-29 13:27:17,214
266,96,551,3095,2025-09-29 20:51:18,499
297,58,277,3661,2025-09-29 15:05:22,375
308,17,727,2778,2025-09-29 11:21:03,54
327,80,838,,2025-09-29 16:08:48,319
351,60,611,2905,2025-09-29 13:24:55,167
358,56,238,1204,2025-09-29 11:21:48,145
505,31,410,3802,2025-09-29 09:58:05,83
589,50,794,4581,2025-09-29 12:53:41,286
647,47,819,4300,2025-09-29 13:35:38,425
767,41,477,532,2025-09-29 14:10:39,163
775,28,189,3212,2025-09-29 16:20:30,61
786,7,903,1577,2025-09-29 05:47:55,416
789,10,641,1001,2025-09-29 20:50:01,16
816,35,851,3651,2025-09-29 15:55:25,70
834,65,790,3057,2025-09-29 11:37:27,36
855,53,818,4286,2025-09-29 13:47:04,200
894,36,557,1926,2025-09-29 08:37:09,86
906,29,131,2366,2025-09-29 19:06:58,425
936,72,811,152,2025-09-29 16:32:03,485
948,22,752,4005,2025-09-29 20:16:33,55
955,53,605,3457,2025-09-29 19:34:05,203
962,44,275,2095,2025-09-29 18:19:43,202
992,61,687,1303,2025-09-29 16:00:46,130
1034,23,298,1344,2025-09-29 19:51:49,436
1055,36,534,3455,2025-09-29 14:07:24,202
1092,53,684,2698,2025-09-29 13:42:51,474
1113,44,545,1368,2025-09-29 09:03:51,361
1114,18,451,,2025-09-29 10:01:04,260
1120,5,485,4831,2025-09-29 22:29:47,337
1131,54,951,2458,2025-09-29 22:08:35,63
1154,80,375,2493,2025-09-29 15:48:16,385
1159,54,765,384,2025-09-29 09:10:41,418
1193,82,412,,2025-09-29 19:26:36,270
1204,14,147,2724,2025-09-29 16:43:11,94
1213,16,891,2402,2025-09-29 11:43:56,240
1222,42,617,1585,2025-09-29 22:11:44,206
1239,69,393,2380,2025-09-29 18:07:01,443
1320,39,794,2124,2025-09-29 13:26:22,478
1425,37,713,883,2025-09-29 20:47:48,288
1478,88,572,4794,2025-09-29 20:16:06,310
1499,64,1020,3206,2025-09-29 12:40:19,469
1632,18,357,353,2025-09-29 10:07:15,30
1698,63,946,374,2025-09-29 14:03:33,363
1744,49,697,4263,2025-09-29 21:43:27,349
1775,89,823,2254,2025-09-29 10:15:19,278
1820,75,1061,1988,2025-09-29 18:39:47,366
1823,59,705,449,2025-09-29 11:20:33,374
1846,1,351,1411,2025-09-29 20:35:31,290
1903,12,609,4877,2025-09-29 18:59:12,131
1980,27,798,1971,2025-09-29 08:06:31,172
2016,11,636,290,2025-09-29 15:42:36,322
2079,55,809,347,2025-09-29 08:25:39,351
2129,81,152,,2025-09-29 08:15:58,167
2145,21,117,1396,2025-09-29 07:52:52,259
2172,96,794,4632,2025-09-29 20:32:38,176
2177,63,156,237,2025-09-29 12:24:21,233
2213,10,495,1868,2025-09-29 14:24:59,363
2237,89,929,2862,2025-09-29 20:51:23,43
2238,25,1014,41,2025-09-29 08:06:13,244
2297,94,1094,1530,2025-09-29 13:23:23,227
2420,100,411,4779,2025-09-29 19:53:10,371
2433,4,884,46,2025-09-29 19:31:35,330
2442,73,628,434,2025-09-29 09:34:42,225
2465,71,285,2550,2025-09-29 16:25:03,19
2484,55,763,1638,2025-09-29 22:28:45,28
2512,83,1091,2740,2025-09-29 16:08:32,320
2517,90,472,838,2025-09-29 18:55:00,425
2588,56,390,2334,2025-09-29 05:45:37,458
2597,56,219,4847,2025-09-29 12:12:09,484
2604,35,677,,2025-09-29 06:12:13,349
2692,83,528,3952,2025-09-29 09:12:24,252
2710,3,468,131,2025-09-29 23:43:54,143
2717,72,374,3222,2025-09-29 09:10:03,87
2747,83,255,,2025-09-29 08:48:02,304
2750,54,512,3565,2025-09-29 11:10:06,358
2766,3,129,,2025-09-29 17:27:29,417
2818,50,339,938,2025-09-29 19:24:05,212
2873,72,387,4184,2025-09-29 08:54:19,231
2882,61,105,929,2025-09-29 15:16:12,14
2919,98,145,2076,2025-09-29 11:37:26,379
2996,16,248,1987,2025-09-29 19:27:07,483
3097,21,381,3873,2025-09-29 15:00:08,331
3133,29,1082,3809,2025-09-29 10:48:38,59
3152,82,880,1142,2025-09-29 12:24:52,362
3165,57,857,1959,2025-09-29 16:18:15,178
3222,69,775,4346,2025-09-29 15:16:32,205
3258,93,956,1505,2025-09-29 23:14:05,483
3286,86,588,2119,2025-09-29 14:53:36,353
3333,62,399,2027,2025-09-29 19:31:20,84
3415,71,709,1681,2025-09-29 18:31:23,445
3445,98,637,4513,2025-09-29 20:18:14,125
3456,66,946,2860,2025-09-29 16:39:15,28
3573,48,252,3905,2025-09-29 04:49:53,255
3604,29,1044,1030,2025-09-29 15:06:37,360
3605,50,804,2058,2025-09-29 13:43:42,376
3613,55,254,3067,2025-09-29 19:32:58,351
3615,37,457,791,2025-09-29 19:22:33,63
3689,43,518,4609,2025-09-29 19:43:32,389
3702,56,141,1000,2025-09-29 16:38:28,374
3748,28,786,52,2025-09-29 20:05:55,142
3756,72,902,1577,2025-09-29 21:13:13,315
3773,3,410,3802,2025-09-29 18:22:29,167
3836,54,485,2274,2025-09-29 19:16:19,170
3847,47,218,3108,2025-09-29 16:15:53,121
3856,88,967,3671,2025-09-29 18:10:03,377
3906,48,936,3227,2025-09-29 12:42:37,285
3908,7,366,2349,2025-09-29 18:47:54,411
3915,97,699,1042,2025-09-29 18:04:53,445
3954,15,155,4731,2025-09-29 14:02:21,28
3959,94,944,4375,2025-09-29 21:42:10,364
3983,91,442,,2025-09-29 22:30:16,275
3994,58,1082,238,2025-09-29 21:43:55,279
4052,18,329,3119,2025-09-29 11:33:18,355
4077,83,767,106,2025-09-29 16:06:23,346
4102,23,846,,2025-09-29 14:25:17,206
4136,70,815,1214,2025-09-29 09:32:06,66
4143,85,1035,4687,2025-09-29 23:55:47,41
4198,78,873,4232,2025-09-29 16:31:09,182
4276,64,748,801,2025-09-29 13:20:38,405
4333,89,423,2820,2025-09-29 10:15:11,483
4356,15,1087,731,2025-09-29 20:06:03,469
4365,65,321,4768,2025-09-29 21:28:48,445
4373,29,687,153,2025-09-29 15:49:03,95
4437,15,140,1913,2025-09-29 13:02:37,227
4442,93,1045,1973,2025-09-29 13:42:46,356
4482,68,181,326,2025-09-29 10:26:03,319
4536,88,758,1077,2025-09-29 08:29:21,452
4559,85,703,2388,2025-09-29 10:48:17,27
4561,46,991,1028,2025-09-29 13:27:07,14
4563,44,764,3114,2025-09-29 10:36:34,61
4643,64,542,591,2025-09-29 19:46:09,150
4698,14,781,212,2025-09-29 22:29:07,361
4765,62,734,2836,2025-09-29 21:22:53,97
4796,13,650,617,2025-09-29 15:58:36,410
4803,15,838,,2025-09-29 01:15:16,236
4814,1,427,210,2025-09-29 04:04:26,270
4952,54,977,2473,2025-09-29 21:23:19,284
4955,61,1022,3688,2025-09-29 14:47:37,141
4971,5,866,1239,2025-09-29 08:55:54,419
4982,44,446,2064,2025-09-29 22:16:24,105
5030,20,173,1979,2025-09-29 16:03:05,396
5031,93,450,1159,2025-09-29 11:02:09,149
5068,59,970,2301,2025-09-29 10:26:24,139
5098,95,935,4830,2025-09-29 13:43:48,464
5111,74,1010,229,2025-09-29 11:49:21,208
5132,73,359,4353,2025-09-29 14:55:47,382
5138,73,918,2308,2025-09-29 11:57:23,270
5154,91,541,2818,2025-09-29 18:58:12,139
5159,33,121,2434,2025-09-29 08:21:59,320
5202,76,866,3746,2025-09-29 18:59:44,302
5253,60,306,3320,2025-09-29 20:25:46,339
5282,53,828,1737,2025-09-29 13:07:28,287
5285,52,532,2528,2025-09-29 12:20:26,223
5315,41,1054,4047,2025-09-29 05:11:14,192
5322,72,264,4106,2025-09-29 22:51:38,460
5336,44,188,2689,2025-09-29 22:50:50,199
5347,63,427,210,2025-09-29 23:34:52,95
5388,34,248,1987,2025-09-29 07:01:24,287
5397,1,771,3697,2025-09-29 08:57:08,359
5413,53,577,4977,2025-09-29 12:55:40,246
5448,90,300,2639,2025-09-29 12:56:27,75
5465,41,720,4673,2025-09-29 16:00:12,284
5469,8,854,2811,2025-09-29 13:28:25,109
5517,11,696,2261,2025-09-29 09:12:09,198
5536,30,681,4967,2025-09-29 23:25:51,462
5589,78,360,2256,2025-09-29 08:12:23,80
5592,88,269,1676,2025-09-29 19:02:38,31
5612,92,101,2722,2025-09-29 12:39:33,416
5737,44,288,2163,2025-09-29 01:08:27,341
5770,79,270,902,2025-09-29 15:53:13,98
5788,92,398,195,2025-09-29 11:20:28,128
5789,49,715,3718,2025-09-29 16:36:13,250
5823,65,617,3137,2025-09-29 07:08:24,39
5892,72,662,31,2025-09-29 08:15:51,471
5897,77,897,1025,2025-09-29 08:20:25,135
5922,55,605,3457,2025-09-29 15:19:13,57
5956,91,315,704,2025-09-29 16:22:59,252
5968,12,599,1068,2025-09-29 20:00:05,181
5969,19,144,471,2025-09-29 14:13:56,81
5987,61,950,2296,2025-09-29 10:07:56,223
5988,60,1037,2087,2025-09-29 01:26:14,321
6013,54,266,3136,2025-09-29 20:48:36,228
6042,48,304,4790,2025-09-29 14:53:54,31
6074,39,203,1456,2025-09-29 16:04:25,216
6121,8,901,3556,2025-09-29 16:29:17,436
6140,14,348,2266,2025-09-29 15:10:30,154
6160,14,679,4096,2025-09-29 05:50:39,80
6203,87,644,,2025-09-29 22:23:27,487
6242,57,903,1577,2025-09-29 15:29:45,285
6276,68,228,2618,2025-09-29 16:55:38,294
6280,61,611,1102,2025-09-29 12:05:29,486
6327,29,141,1000,2025-09-29 18:31:13,218
6369,8,633,1925,2025-09-29 10:55:37,114
6405,59,192,774,2025-09-29 12:20:00,277
6410,99,613,3488,2025-09-29 13:50:29,168
6420,98,528,3952,2025-09-29 11:07:00,25
6447,35,742,4991,2025-09-29 08:50:39,30
6523,64,342,3259,2025-09-29 12:07:43,217
6543,21,230,790,2025-09-29 08:26:36,480
6607,80,223,4865,2025-09-29 18:36:52,355
6618,47,735,787,2025-09-29 06:04:29,119
6641,44,859,2667,2025-09-29 20:05:40,352
6652,76,763,1638,2025-09-29 11:25:13,128
6709,74,977,4502,2025-09-29 14:21:23,286
6713,95,862,4523,2025-09-29 12:12:11,262
6749,94,685,1734,2025-09-29 18:31:17,485
6813,21,948,4639,2025-09-29 14:01:20,360
6894,34,270,3638,2025-09-29 17:10:47,230
6905,77,617,1328,2025-09-29 16:44:12,409
6906,75,560,1096,2025-09-29 16:23:12,85
6914,16,563,4761,2025-09-29 20:24:51,462
7023,36,905,178,2025-09-29 10:54:25,389
7029,44,651,2675,2025-09-29 12:57:50,24
7045,58,539,2507,2025-09-29 15:22:22,254
7053,1,879,3891,2025-09-29 11:03:39,284
7065,95,878,442,2025-09-29 12:48:30,255
7079,26,966,2932,2025-09-29 16:55:36,49
7085,58,549,1836,2025-09-29 10:05:28,406
7106,37,627,915,2025-09-29 14:15:11,44
7131,35,236,3824,2025-09-29 13:35:02,114
7153,93,341,3894,2025-09-29 14:14:47,293
7202,98,1067,544,2025-09-29 09:13:21,302
7275,38,319,128,2025-09-29 05:19:04,411
7277,68,883,2398,2025-09-29 18:54:56,431
7311,23,101,2722,2025-09-29 18:41:37,52
7319,24,1029,2931,2025-09-29 08:51:56,187
7341,79,732,3417,2025-09-29 18:59:19,99
7376,2,256,4248,2025-09-29 09:34:51,472
7439,17,813,2596,2025-09-29 16:38:03,62
7452,54,800,1026,2025-09-29 09:01:10,426
7486,66,752,4898,2025-09-29 05:45:54,498
7509,76,830,90,2025-09-29 20:42:37,378
7548,36,857,2862,2025-09-29 14:00:53,100
7549,56,1011,4226,2025-09-29 15:47:06,268
7551,88,767,106,2025-09-29 13:31:54,357
7557,19,328,2415,2025-09-29 06:28:56,237
7585,46,948,4639,2025-09-29 16:03:23,450
7593,89,949,1028,2025-09-29 11:28:32,410
7605,71,328,2415,2025-09-29 08:13:45,295
7623,24,941,1912,2025-09-29 14:50:02,326
7693,26,495,1868,2025-09-29 15:05:54,187
7715,34,996,3566,2025-09-29 08:36:16,492
7723,29,689,1419,2025-09-29 15:57:40,148
7738,42,409,31,2025-09-29 08:35:34,446
7748,4,245,2784,2025-09-29 20:07:55,387
7763,27,404,2952,2025-09-29 09:02:35,103
7774,71,911,527,2025-09-29 10:44:54,496
7797,16,787,4912,2025-09-29 08:38:25,229
7802,41,356,2335,2025-09-29 20:27:15,393
7817,34,777,2267,2025-09-29 20:03:44,289
7849,95,1008,2991,2025-09-29 16:26:56,401
7851,23,246,661,2025-09-29 12:59:56,262
7862,39,554,2909,2025-09-29 08:08:22,473
7931,66,1040,3653,2025-09-29 23:00:26,300
7940,8,325,,2025-09-29 16:14:41,231
7970,21,306,3350,2025-09-29 13:18:19,125
7978,52,1076,718,2025-09-29 12:17:34,256
8000,76,680,1847,2025-09-29 21:30:51,497
8053,86,965,4633,2025-09-29 20:34:08,160
8144,56,369,,2025-09-29 14:15:42,184
8157,80,870,4969,2025-09-29 19:30:53,439
8160,72,1033,3377,2025-09-29 10:58:05,199
8186,74,112,1158,2025-09-29 09:24:44,430
8242,42,750,1898,2025-09-29 09:07:44,114
8395,2,468,121,2025-09-29 15:31:36,178
8435,37,696,2261,2025-09-29 09:29:39,370
8447,45,613,4436,2025-09-29 19:26:17,45
8460,86,988,2900,2025-09-29 22:47:41,213
8468,23,306,3320,2025-09-29 20:10:39,75
8571,20,233,2402,2025-09-29 08:40:01,113
8572,87,711,2198,2025-09-29 10:16:27,398
8655,52,252,1994,2025-09-29 12:04:43,240
8659,58,769,658,2025-09-29 14:21:19,203
8677,11,1080,1914,2025-09-29 12:29:12,177
8725,8,261,391,2025-09-29 11:15:37,189
8847,22,876,3777,2025-09-29 11:40:52,163
8892,61,775,4030,2025-09-29 14:05:30,208
8904,24,143,1177,2025-09-29 08:34:37,96
8984,87,1018,4706,2025-09-29 20:34:16,17
