id,city_id,driver_id,car_id,date,sum
123,63,722,2036,2025-09-15 10:45:02,222
137,56,120,3718,2025-09-15 16:58:22,481
174,91,549,1836,2025-09-15 19:58:42,278
203,22,839,1650,2025-09-15 14:40:42,32
205,31,1093,3127,2025-09-15 09:55:42,322
219,21,380,229,2025-09-15 14:40:28,473
254,100,802,3895,2025-09-15 13:23:08,366
275,22,807,,2025-09-15 15:23:48,189
287,48,481,2464,2025-09-15 20:30:51,400
313,10,561,2808,2025-09-15 15:45:44,358
353,51,618,4616,2025-09-15 22:55:29,133
371,61,632,3415,2025-09-15 12:37:14,86
411,45,1047,3378,2025-09-15 15:31:10,345
433,43,392,2318,2025-09-15 19:39:24,338
451,86,222,3500,2025-09-15 15:13:54,167
462,11,639,3462,2025-09-15 09:14:54,280
491,30,354,2062,2025-09-15 16:42:34,187
597,35,903,1577,2025-09-15 14:46:29,261
638,91,315,956,2025-09-15 11:00:45,418
643,49,176,3575,2025-09-15 13:27:20,316
672,55,1082,3809,2025-09-15 13:54:06,128
750,21,552,1574,2025-09-15 13:20:00,10
808,56,219,2446,2025-09-15 19:13:27,323
820,10,609,4877,2025-09-15 14:06:22,271
863,42,426,405,2025-09-15 10:27:00,149
869,58,416,2788,2025-09-15 11:29:36,145
877,52,976,4421,2025-09-15 21:00:32,294
983,6,370,384,2025-09-15 16:29:52,248
1005,36,633,1925,2025-09-15 14:14:39,479
1027,12,293,,2025-09-15 20:14:40,118
1038,48,944,4375,2025-09-15 20:05:26,268
1041,63,709,1681,2025-09-15 14:55:20,100
1153,46,1016,967,2025-09-15 22:51:49,499
1186,11,571,2148,2025-09-15 15:12:02,420
1247,46,934,4698,2025-09-15 19:00:21,62
1284,86,455,2568,2025-09-15 19:50:55,133
1315,98,1049,2649,2025-09-15 09:38:12,205
1361,38,238,4323,2025-09-15 14:13:19,266
1365,66,244,2146,2025-09-15 08:13:05,91
1399,11,322,810,2025-09-15 15:26:18,320
1475,33,811,3288,2025-09-15 20:12:14,203
1516,52,387,1211,2025-09-15 10:34:50,102
1540,79,394,1388,2025-09-15 12:30:34,333
1560,95,391,1304,2025-09-15 10:56:21,330
1565,35,662,2466,2025-09-15 15:15:46,79
1591,15,753,447,2025-09-15 09:19:44,326
1600,64,481,4674,2025-09-15 11:06:47,366
