id,city_id,driver_id,car_id,date,sum
3,39,755,125,2025-09-14 16:07:14,363
93,11,196,2451,2025-09-14 23:34:56,59
105,29,927,1803,2025-09-14 12:17:13,442
116,28,486,1512,2025-09-14 10:50:41,242
125,15,454,140,2025-09-14 01:27:32,66
143,47,191,,2025-09-14 18:36:37,442
144,14,350,840,2025-09-14 13:29:13,311
236,7,345,,2025-09-14 22:13:18,337
277,46,730,3414,2025-09-14 20:13:46,150
332,99,686,271,2025-09-14 12:31:07,326
389,57,422,241,2025-09-14 22:59:18,87
418,7,203,1456,2025-09-14 15:01:27,179
476,10,147,2724,2025-09-14 03:21:11,186
481,83,1087,1155,2025-09-14 20:53:50,201
517,8,676,4299,2025-09-14 12:16:31,223
593,7,201,6,2025-09-14 11:23:32,128
674,82,774,,2025-09-14 10:07:45,212
701,84,607,2124,2025-09-14 13:51:39,360
713,70,324,3174,2025-09-14 13:40:07,62
728,97,905,178,2025-09-14 12:19:51,480
743,28,1092,651,2025-09-14 11:20:20,432
758,97,340,3619,2025-09-14 13:27:53,345
806,40,816,3892,2025-09-14 20:56:07,383
867,60,422,4214,2025-09-14 10:25:49,71
954,57,851,3033,2025-09-14 18:51:44,95
1000,11,800,4716,2025-09-14 13:41:18,113
1090,68,406,1151,2025-09-14 19:52:03,37
1101,56,749,929,2025-09-14 14:24:49,216
1128,2,409,31,2025-09-14 14:43:26,348
1168,15,1009,4450,2025-09-14 17:26:50,235
1190,14,514,1151,2025-09-14 19:23:22,28
1206,96,839,1874,2025-09-14 14:59:43,64
1226,18,242,1416,2025-09-14 04:41:43,318
1277,65,264,2343,2025-09-14 12:18:35,288
1300,95,894,4191,2025-09-14 11:09:55,341
1307,81,515,4453,2025-09-14 12:14:37,171
1345,95,757,4778,2025-09-14 03:39:03,151
1401,29,951,2458,2025-09-14 20:44:49,317
1409,65,801,2160,2025-09-14 20:30:23,433
1435,97,309,560,2025-09-14 10:21:54,292
1533,45,121,1969,2025-09-14 08:43:19,72
1724,35,896,3976,2025-09-14 15:22:13,175
1726,15,788,,2025-09-14 13:58:34,226
1782,41,1002,2218,2025-09-14 15:25:35,220
1797,35,1074,,2025-09-14 18:21:06,123
1815,60,271,2080,2025-09-14 12:34:42,160
1860,9,877,3112,2025-09-14 12:38:27,441
1868,91,395,3555,2025-09-14 09:03:42,321
1877,79,525,413,2025-09-14 11:55:48,33
1935,7,189,3212,2025-09-14 19:43:22,210
1963,89,706,1845,2025-09-14 12:29:47,411
1990,4,341,3616,2025-09-14 22:20:06,369
1996,47,961,3123,2025-09-14 00:12:56,88
2000,63,774,,2025-09-14 11:56:57,79
2042,64,871,1033,2025-09-14 16:16:38,404
2151,67,562,2883,2025-09-14 16:32:35,132
2155,39,457,2570,2025-09-14 21:34:33,12
2171,75,434,1626,2025-09-14 19:55:42,111
2194,32,436,2202,2025-09-14 10:28:02,306
2203,89,850,,2025-09-14 19:35:31,496
2295,57,860,4244,2025-09-14 12:00:37,421
2298,94,1018,4706,2025-09-14 20:21:54,81
2355,62,876,3777,2025-09-14 21:10:34,31
2386,29,668,216,2025-09-14 20:03:29,158
2416,98,133,1443,2025-09-14 19:54:31,460
2421,22,604,1933,2025-09-14 14:30:29,78
2435,45,466,934,2025-09-14 21:17:31,189
2450,39,473,696,2025-09-14 12:24:55,113
2471,99,1029,2931,2025-09-14 14:58:17,488
2491,9,1023,,2025-09-14 15:22:09,469
2529,43,835,,2025-09-14 08:06:15,458
2542,77,803,1860,2025-09-14 08:16:38,415
2562,49,234,96,2025-09-14 08:32:34,448
2565,54,285,2550,2025-09-14 08:26:49,415
2629,63,921,1741,2025-09-14 09:58:08,386
2635,12,875,261,2025-09-14 08:08:35,425
2642,38,580,2936,2025-09-14 09:18:17,50
2645,32,636,290,2025-09-14 00:29:12,161
2661,87,209,1949,2025-09-14 11:23:56,283
2690,68,120,2202,2025-09-14 11:48:26,305
2731,57,1093,3127,2025-09-14 19:47:56,403
2735,92,873,3982,2025-09-14 11:57:10,194
2739,53,1041,314,2025-09-14 14:03:31,469
2792,63,850,,2025-09-14 19:08:30,431
2835,3,449,2173,2025-09-14 09:41:45,102
2857,39,682,2849,2025-09-14 12:48:16,238
2861,69,1076,718,2025-09-14 16:27:12,476
2883,87,278,1343,2025-09-14 11:14:26,294
2955,33,464,641,2025-09-14 12:05:45,256
2999,41,714,427,2025-09-14 16:29:38,335
3056,29,530,73,2025-09-14 09:33:26,361
3076,17,650,617,2025-09-14 10:08:40,254
3093,80,851,3033,2025-09-14 10:11:51,244
3138,70,505,1694,2025-09-14 12:10:16,71
3202,76,173,1979,2025-09-14 10:10:44,463
3209,50,1049,4971,2025-09-14 17:37:22,386
3282,12,209,31,2025-09-14 15:17:12,376
3338,19,486,3626,2025-09-14 14:17:42,357
