id,city_id,driver_id,car_id,date,sum
25,22,364,3973,2025-09-30 20:59:37,432
38,72,436,2202,2025-09-30 10:15:12,322
111,98,417,377,2025-09-30 08:59:03,183
157,58,798,1971,2025-09-30 06:08:02,461
182,85,1088,98,2025-09-30 18:24:13,318
184,85,245,4813,2025-09-30 22:54:04,189
216,48,668,3914,2025-09-30 20:50:24,62
221,12,1070,1012,2025-09-30 13:48:21,123
259,6,424,2816,2025-09-30 22:56:49,168
328,44,963,1689,2025-09-30 18:18:23,298
405,45,674,4548,2025-09-30 20:52:22,488
427,5,1036,2696,2025-09-30 11:04:45,99
430,64,291,545,2025-09-30 22:21:40,393
454,16,755,125,2025-09-30 16:49:53,491
502,30,936,3227,2025-09-30 14:06:02,384
520,83,181,326,2025-09-30 16:15:21,240
527,43,411,1523,2025-09-30 15:51:44,17
531,27,507,3267,2025-09-30 08:18:06,132
564,56,926,1115,2025-09-30 17:25:43,101
582,10,801,4757,2025-09-30 08:51:51,153
645,65,1046,4467,2025-09-30 13:36:34,455
753,21,996,3566,2025-09-30 10:29:36,458
802,11,624,392,2025-09-30 18:53:53,114
845,20,107,2989,2025-09-30 12:42:26,219
903,63,453,4003,2025-09-30 14:32:48,299
914,50,464,641,2025-09-30 11:31:30,439
928,76,822,306,2025-09-30 21:26:56,82
1002,34,428,3693,2025-09-30 14:08:04,382
1019,96,587,3494,2025-09-30 13:00:47,147
1039,51,751,3594,2025-09-30 08:34:36,73
1080,72,882,2172,2025-09-30 19:27:18,103
1162,14,527,1840,2025-09-30 16:46:06,312
1167,17,595,4450,2025-09-30 12:44:21,259
1179,2,759,1653,2025-09-30 20:19:31,90
1218,66,900,1640,2025-09-30 20:03:00,476
1223,54,724,2385,2025-09-30 20:15:28,364
1232,88,454,140,2025-09-30 15:20:39,354
1271,7,893,3708,2025-09-30 20:42:01,330
1285,83,729,3709,2025-09-30 05:37:27,328
1287,42,491,2114,2025-09-30 18:44:46,417
1312,10,467,744,2025-09-30 14:26:53,267
1371,27,631,2553,2025-09-30 15:03:38,415
1405,88,451,,2025-09-30 14:45:16,242
1447,19,583,4018,2025-09-30 20:25:43,317
1464,91,171,4101,2025-09-30 10:14:05,56
1501,24,883,466,2025-09-30 09:56:22,271
1563,46,982,3472,2025-09-30 14:53:30,176
1586,98,920,1891,2025-09-30 15:06:20,323
1613,6,863,,2025-09-30 14:24:26,291
1690,72,685,102,2025-09-30 16:39:24,302
1704,56,527,1840,2025-09-30 12:15:32,454
1776,18,541,2818,2025-09-30 10:49:00,404
1777,19,772,478,2025-09-30 10:01:40,299
1857,75,469,4012,2025-09-30 23:36:01,28
1870,80,463,4984,2025-09-30 09:35:22,76
1887,87,591,4474,2025-09-30 08:05:49,252
1895,43,919,3304,2025-09-30 20:19:29,464
1910,25,449,2173,2025-09-30 18:38:39,257
1941,69,181,326,2025-09-30 15:35:46,396
1948,79,365,4398,2025-09-30 07:59:32,196
1982,87,412,,2025-09-30 23:21:29,492
1983,56,836,,2025-09-30 11:36:54,186
2003,90,719,4585,2025-09-30 18:59:49,227
2053,2,396,1334,2025-09-30 10:18:19,418
2057,56,726,1071,2025-09-30 10:45:51,343
2126,3,583,1921,2025-09-30 13:53:31,480
2167,95,154,1492,2025-09-30 08:12:02,285
2178,19,322,1366,2025-09-30 11:21:58,322
2195,29,1014,1523,2025-09-30 11:46:05,312
2219,8,628,87,2025-09-30 20:25:50,355
2258,22,734,537,2025-09-30 20:51:50,92
2268,39,225,4261,2025-09-30 13:41:21,22
2276,94,1029,2931,2025-09-30 13:09:27,236
2337,53,449,2173,2025-09-30 23:56:04,476
2358,61,222,3500,2025-09-30 12:53:45,139
2469,60,375,588,2025-09-30 14:31:11,336
2495,95,613,4436,2025-09-30 14:43:03,71
2502,96,342,3259,2025-09-30 17:26:51,226
2514,7,808,3147,2025-09-30 18:58:29,413
2528,95,523,2061,2025-09-30 15:22:11,440
2558,99,1043,2975,2025-09-30 16:03:06,242
2618,94,852,,2025-09-30 20:47:35,500
2658,44,1090,4616,2025-09-30 10:54:30,456
2688,93,727,2778,2025-09-30 19:46:25,357
2754,68,726,502,2025-09-30 22:58:16,85
2791,57,806,4001,2025-09-30 10:21:57,495
2798,72,479,12,2025-09-30 14:47:14,497
2805,54,150,,2025-09-30 23:58:40,467
2865,8,1056,3665,2025-09-30 12:34:27,256
2983,81,700,1359,2025-09-30 18:34:13,401
