id,city_id,driver_id,car_id,date,sum
8,38,123,3942,2025-09-27 18:25:16,347
16,85,798,1787,2025-09-27 13:23:05,80
48,84,202,522,2025-09-27 08:45:16,260
88,53,448,826,2025-09-27 16:17:50,242
142,80,572,941,2025-09-27 20:07:10,363
209,61,1026,1823,2025-09-27 14:18:46,109
220,66,251,4399,2025-09-27 19:32:17,233
229,61,813,2596,2025-09-27 10:22:11,81
260,66,508,1525,2025-09-27 18:12:48,288
311,99,520,3370,2025-09-27 10:35:30,304
386,49,252,2734,2025-09-27 17:50:08,358
428,54,1004,3322,2025-09-27 07:31:01,100
504,99,789,1119,2025-09-27 20:28:36,174
546,33,882,2172,2025-09-27 17:10:15,260
554,53,241,,2025-09-27 23:26:57,332
567,68,359,4353,2025-09-27 20:03:14,191
571,39,801,2160,2025-09-27 17:57:10,444
586,19,871,1033,2025-09-27 11:28:10,374
686,80,277,3661,2025-09-27 13:59:45,354
697,24,423,2596,2025-09-27 05:57:36,240
711,47,656,899,2025-09-27 19:50:58,397
732,32,880,1400,2025-09-27 09:40:52,356
791,50,982,3337,2025-09-27 15:29:53,301
862,51,818,3823,2025-09-27 10:51:08,386
871,88,412,,2025-09-27 04:05:06,370
884,34,1040,3653,2025-09-27 17:27:19,48
890,74,544,2591,2025-09-27 13:51:15,380
938,86,704,4916,2025-09-27 08:12:13,99
984,34,332,822,2025-09-27 18:23:52,147
1001,81,252,2780,2025-09-27 15:04:20,314
1043,45,268,4238,2025-09-27 12:39:29,467
1044,34,867,1928,2025-09-27 04:12:11,362
1105,42,876,3777,2025-09-27 23:56:59,281
1123,14,770,,2025-09-27 08:42:23,20
1135,100,370,142,2025-09-27 00:16:54,277
1155,12,482,448,2025-09-27 09:51:59,185
1157,59,379,307,2025-09-27 16:55:20,207
1166,88,1002,1437,2025-09-27 08:48:05,382
1185,49,513,63,2025-09-27 11:29:43,130
1205,64,244,2146,2025-09-27 11:06:06,377
1209,28,569,2398,2025-09-27 11:09:12,410
1298,88,535,4149,2025-09-27 07:56:22,63
1299,27,651,4635,2025-09-27 21:47:53,369
1305,10,689,1419,2025-09-27 13:12:23,126
1351,36,980,,2025-09-27 12:00:04,81
1375,67,749,929,2025-09-27 10:27:08,150
1415,78,653,3678,2025-09-27 06:08:55,10
1467,45,1087,731,2025-09-27 20:40:34,151
1529,33,588,2119,2025-09-27 17:07:19,332
1574,1,636,3724,2025-09-27 13:29:55,398
1637,36,989,2071,2025-09-27 13:27:49,316
1662,91,160,3483,2025-09-27 15:49:59,325
1699,90,691,237,2025-09-27 20:45:57,474
1736,19,990,3749,2025-09-27 00:02:12,429
1780,24,426,3713,2025-09-27 17:24:19,460
1814,39,893,3708,2025-09-27 20:20:12,156
1904,48,563,4761,2025-09-27 12:26:06,496
1937,76,745,5000,2025-09-27 10:28:46,363
1939,40,441,3335,2025-09-27 09:51:05,111
1967,92,688,2456,2025-09-27 23:23:21,259
1988,91,674,5000,2025-09-27 18:44:36,193
1995,72,494,3579,2025-09-27 13:30:19,483
2005,55,666,2102,2025-09-27 18:37:14,240
2041,77,1057,853,2025-09-27 20:34:54,88
2045,74,852,,2025-09-27 17:13:16,186
2131,76,166,2747,2025-09-27 09:37:06,428
2308,6,943,2911,2025-09-27 05:56:57,164
2339,65,327,2105,2025-09-27 10:48:53,106
2344,10,220,1734,2025-09-27 20:19:39,77
2376,14,286,1472,2025-09-27 19:57:07,191
2385,88,1100,,2025-09-27 11:03:53,237
2431,6,232,1979,2025-09-27 11:18:04,197
2460,10,768,1679,2025-09-27 16:41:08,164
2468,85,1086,3145,2025-09-27 19:58:16,390
2478,53,374,2890,2025-09-27 19:08:16,156
2482,32,917,,2025-09-27 09:53:50,168
2493,12,507,2443,2025-09-27 15:59:52,380
2496,67,781,106,2025-09-27 13:05:01,307
2500,41,438,3467,2025-09-27 13:43:31,309
2545,88,708,960,2025-09-27 08:52:36,177
2548,49,1068,4048,2025-09-27 11:13:45,462
2589,34,728,1993,2025-09-27 19:45:46,399
2681,38,684,4393,2025-09-27 12:39:16,436
2699,78,974,4689,2025-09-27 16:41:50,376
2753,45,109,192,2025-09-27 09:22:28,153
2782,75,298,1344,2025-09-27 13:36:39,408
2784,92,536,861,2025-09-27 10:21:05,220
2812,49,587,3494,2025-09-27 13:25:00,378
2831,27,352,2785,2025-09-27 09:20:28,371
2846,49,1065,1821,2025-09-27 10:12:31,470
2863,60,1085,890,2025-09-27 21:02:07,327
2887,4,1014,1165,2025-09-27 09:32:16,427
2889,46,1096,4501,2025-09-27 13:54:36,202
2896,25,193,3951,2025-09-27 08:14:26,324
2901,1,301,2727,2025-09-27 13:40:15,336
2953,76,909,1457,2025-09-27 14:31:21,109
2988,3,281,2750,2025-09-27 19:45:47,144
2989,13,122,276,2025-09-27 05:57:08,356
3019,21,1058,1082,2025-09-27 19:20:10,201
3029,11,402,2488,2025-09-27 19:15:16,266
3079,40,543,2565,2025-09-27 19:21:39,373
3090,45,818,3823,2025-09-27 08:48:38,374
3123,90,149,1912,2025-09-27 10:08:04,335
3168,54,764,1758,2025-09-27 21:41:00,157
3220,55,270,902,2025-09-27 20:12:22,228
3229,1,273,3059,2025-09-27 10:13:13,261
3253,44,423,2820,2025-09-27 12:35:59,132
3264,1,754,2443,2025-09-27 11:48:51,174
3308,41,249,4268,2025-09-27 16:11:37,492
3315,62,747,4341,2025-09-27 16:53:46,120
3382,13,779,3972,2025-09-27 08:31:58,32
3384,39,977,3827,2025-09-27 19:12:42,120
3408,40,703,3164,2025-09-27 09:02:56,423
3439,25,1033,3377,2025-09-27 18:03:39,391
3450,87,356,4022,2025-09-27 12:46:44,286
3493,32,783,3960,2025-09-27 17:23:45,229
3598,16,122,260,2025-09-27 12:47:57,32
3600,66,1008,1818,2025-09-27 14:52:55,222
3641,59,248,1987,2025-09-27 09:53:39,446
3755,74,499,4139,2025-09-27 10:42:38,15
3765,58,1066,1249,2025-09-27 13:19:20,448
3772,2,480,1066,2025-09-27 16:45:20,196
3823,25,649,4340,2025-09-27 13:11:35,135
3832,47,1035,3592,2025-09-27 14:36:28,116
3868,38,719,4585,2025-09-27 16:03:14,459
3883,56,426,925,2025-09-27 10:45:30,173
3891,37,235,1111,2025-09-27 16:07:38,216
3922,46,672,4377,2025-09-27 12:58:00,456
3928,44,314,593,2025-09-27 11:48:37,312
3999,90,452,4183,2025-09-27 19:40:06,323
4043,67,572,4059,2025-09-27 15:36:41,37
4063,70,367,4556,2025-09-27 16:01:52,323
4089,9,1039,3441,2025-09-27 20:08:39,340
4095,75,733,2006,2025-09-27 18:02:04,216
4107,78,747,4341,2025-09-27 14:35:31,25
4113,21,545,3377,2025-09-27 09:52:38,280
4130,38,1045,3218,2025-09-27 17:51:18,138
4190,50,408,310,2025-09-27 18:47:22,53
4217,85,429,1380,2025-09-27 19:41:28,145
4269,30,684,2698,2025-09-27 20:13:46,433
4292,58,859,4694,2025-09-27 19:03:16,233
4319,1,601,1204,2025-09-27 07:24:22,431
4322,67,230,790,2025-09-27 11:58:25,242
4393,96,227,1425,2025-09-27 20:24:39,411
4401,51,299,4499,2025-09-27 13:35:25,320
4510,11,530,1065,2025-09-27 13:11:34,443
4525,82,865,3226,2025-09-27 12:08:33,438
4547,22,138,171,2025-09-27 21:00:41,309
4552,65,665,4651,2025-09-27 13:12:32,390
4603,44,614,4882,2025-09-27 11:55:29,10
4735,57,593,64,2025-09-27 10:19:48,381
4741,34,877,4498,2025-09-27 14:16:18,306
4778,96,967,3671,2025-09-27 22:58:57,410
4857,94,524,1776,2025-09-27 13:09:16,87
4890,89,858,4078,2025-09-27 21:19:57,495
4909,57,227,1425,2025-09-27 08:18:56,495
4914,49,705,4883,2025-09-27 17:28:20,73
4974,82,135,4916,2025-09-27 13:00:01,416
4994,24,508,1525,2025-09-27 14:30:45,491
5015,19,593,64,2025-09-27 16:57:12,92
5019,25,355,,2025-09-27 11:46:37,189
5028,57,406,4677,2025-09-27 09:47:59,73
5032,6,491,4945,2025-09-27 14:50:53,466
5040,86,607,2124,2025-09-27 09:33:10,369
5045,54,783,2200,2025-09-27 20:14:27,138
5051,72,722,2036,2025-09-27 13:22:12,299
5054,14,705,449,2025-09-27 21:37:13,416
5058,78,532,1510,2025-09-27 14:00:43,211
5080,30,425,4874,2025-09-27 19:20:03,166
5107,79,595,4450,2025-09-27 20:43:03,234
5117,42,981,863,2025-09-27 09:38:09,369
5183,31,1084,1991,2025-09-27 12:07:22,261
5186,62,931,1167,2025-09-27 08:17:41,475
5258,57,172,,2025-09-27 11:47:43,135
